ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
47,4/8/2025,4,0,0,26.5,6.383240223,6.370699883,3.288619995,3.082070112,1,0.409565002,12.18099976,7.548289776,0.254000008,,,0.374000013,0.996948004,10.12119961,5088.52002,12592.90039,
48,4/8/2025,4,0,0,26.5,7.793809891,7.77850008,3.898430109,3.880059958,1,0.440735012,14.02670002,8.829489708,0.25999999,,,0.388000011,0.997070014,10.27219963,5090.100098,12593.2998,
49,4/8/2025,4,0,0,26.5,10.95600033,10.93449974,4.020269871,6.914209843,1,0.865669012,11.67169952,8.009129524,0.216000006,,,0.465999991,0.997253001,10.37290001,5091.100098,12593.7002,
50,4/8/2025,4,0,0,26.5,7.287310123,7.272990227,3.861279964,3.411710024,1,0.445376009,12.20090008,7.682799816,0.305999994,,,0.43599999,0.997070014,10.22189999,5089.970215,12595.2998,
51,4/8/2025,4,0.157000005,0.15,26.5,168.4600067,168.1289978,164.3359985,3.793319941,2,0.62509203,175.246994,6.082900047,0.398000002,0.736000001,1.983999968,2.405999899,0.997619987,10.62469959,5096.140137,12604.59961,
52,4/8/2025,4,0.158999994,0.15,26.5,170.1790009,169.8450012,165.9199982,3.924720049,2,0.638535976,176.3470001,6.163370132,0.407999992,0.730000019,1.981999993,2.420000076,0.997253001,10.37290001,5093.060059,12593.7002,
53,4/8/2025,4,0.158999994,0.15,26.5,169.8529968,169.5189972,166.2290039,3.290329933,2,0.56537199,175.1820068,5.836500168,0.404000014,0.731999993,2.017999887,2.411999941,0.99713099,10.27219963,5091.990234,12596.5,
54,4/8/2025,4,0.159999996,0.15,26.5,170.6580048,170.322998,166.7299957,3.592540026,2,0.604983985,173.845993,5.95386982,0.418000013,0.745999992,2.028000116,2.446000099,0.997375011,10.42329979,5093.870117,12598.2002,
55,4/8/2025,4,0.159999996,0.15,26.5,171.529007,171.1920013,167.5160065,3.675230026,2,0.613225996,174.6920013,6.011620045,0.404000014,0.74000001,2.03399992,2.460000038,0.996948004,10.07079983,5089.459961,12590.09961,
56,4/8/2025,4,0.159999996,0.15,27,171.5800018,171.5800018,167.1170044,4.462959766,2,0.723905981,170.003006,6.185120106,0.407999992,0.758000016,2.062000036,2.552000046,0.996765018,9.970089912,5088.080078,12586.90039,
57,4/8/2025,4,0.159999996,0.15,27,171.5070038,171.5070038,167.9309998,3.576349974,2,0.60986203,171.1719971,5.880710125,0.388000011,0.748000026,2.089999914,2.513999939,0.997192025,10.17150021,5092.950195,12597,
58,4/8/2025,4,0.159999996,0.15,27,171.0910034,171.0910034,167.576004,3.515059948,2,0.607474029,169.3419952,5.804059982,0.419999987,0.75999999,2.104000092,2.529999971,0.996948004,10.12119961,5090.350098,12591.2998,
59,4/8/2025,4,0.160999998,0.15,27,172.5619965,172.5619965,168.5269928,4.034460068,2,0.668561995,170.3359985,6.050789833,0.404000014,0.75,2.095999956,2.548000097,0.997313976,10.32260036,5092.109863,12594.90039,
60,4/8/2025,4,0.160999998,0.15,27,172.3040009,172.3040009,168.2429962,4.061329842,2,0.677128971,168.8009949,6.014389992,0.423999995,0.75,2.111999989,2.572000027,0.997253001,10.27219963,5093.560059,12595.2998,
61,4/8/2025,4,0.160999998,0.15,27,172.0330048,172.0330048,168.0529938,3.979969978,2,0.665799022,169.0050049,5.995669842,0.39199999,0.754000008,2.10800004,2.568000078,0.997008979,10.17150021,5091.419922,12590.09961,
62,4/8/2025,4,0.160999998,0.15,27,172.128006,172.128006,168.4929962,3.63499999,2,0.621007025,169.5160065,5.870240211,0.405999988,0.763999999,2.115999937,2.548000097,0.99713099,10.22189999,5092.049805,12589.7002,
63,4/8/2025,4,0.162,0.15,27,172.8190002,172.8190002,168.8179932,4.000710011,2,0.671028972,167.9429932,5.977749825,0.419999987,0.762000024,2.118000031,2.589999914,0.997375011,10.42329979,5095.450195,12595.7998,
64,4/8/2025,4,0.160999998,0.15,27,172.6040039,172.6040039,168.595993,4.007719994,2,0.671666026,168.279007,5.98363018,0.430000007,0.758000016,2.134000063,2.594000101,0.997192025,10.22189999,5091.629883,12590.2998,
65,4/8/2025,4,0.148000002,0.15,27,158.8959961,158.8959961,155.470993,3.424700022,2,0.633715987,155.5370026,5.420360088,0.407999992,0.762000024,2.115999937,2.565999985,0.997008979,10.12119961,5090.410156,12589.7002,
66,4/8/2025,4,0.155000001,0.15,27,165.9869995,165.9869995,162.0700073,3.917140007,2,0.680781007,161.3829956,5.767970085,0.395999998,0.763999999,2.131999969,2.605999947,0.997559011,10.52400017,5097.649902,12598.2002,
67,4/8/2025,4,0.158000007,0.15,27,169.4409943,169.4409943,165.2779999,4.16369009,2,0.700891018,165.2769928,5.957290173,0.404000014,0.755999982,2.134000063,2.60800004,0.997192025,10.22189999,5093.609863,12595.90039,
68,4/8/2025,4,0.158999994,0.15,27,170.5579987,170.5579987,166.3919983,4.166369915,2,0.704635024,164.0390015,5.930540085,0.398000002,0.776000023,2.14199996,2.631999969,0.997008979,10.07079983,5091.72998,12589.2998,
69,4/8/2025,4,0.158999994,0.15,27,169.9559937,169.9559937,165.9889984,3.96690011,2,0.679826021,164.102005,5.853030205,0.40200001,0.768000007,2.165999889,2.635999918,0.996948004,10.02040005,5092.47998,12585.7002,
70,4/8/2025,4,0.160999998,0.15,27,171.6790009,171.6790009,166.9539948,4.724780083,2,0.776217997,164.0169983,6.107429981,0.393999994,0.769999981,2.145999908,2.670000076,0.996643007,9.718319893,5087.25,12582.5,
71,4/8/2025,4,0.159999996,0.15,27,171.4380035,171.4380035,167.0870056,4.350379944,2,0.730773985,163.3070068,5.97096014,0.407999992,0.777999997,2.167999983,2.661999941,0.997008979,10.07079983,5092.169922,12584.5,
72,4/8/2025,4,0.159999996,0.15,27.5,171.0829926,171.4190063,166.9989929,4.420289993,2,0.745397985,161.6419983,5.946430206,0.400000006,0.779999971,2.180000067,2.694000006,0.997253001,10.22189999,5094.939941,12590.90039,
73,4/8/2025,4,0.158999994,0.15,27.5,169.7259979,170.0599976,166.2409973,3.818370104,2,0.664703012,162.3919983,5.758880138,0.405999988,0.773999989,2.197999954,2.650000095,0.997497976,10.47360039,5096.140137,12597,
74,4/8/2025,4,0.160999998,0.15,27.5,172.5209961,172.8600006,168.2649994,4.595359802,2,0.766170025,162.3710022,6.011779785,0.398000002,0.779999971,2.197999954,2.703999996,0.997681022,10.67500019,5099.609863,12598.59961,
75,4/8/2025,4,0.160999998,0.15,27.5,172.2400055,172.5780029,168.7599945,3.817569971,2,0.667337,161.5700073,5.737410069,0.393999994,0.787999988,2.223999977,2.690000057,0.997070014,10.07079983,5093.939941,12587.7002,
76,4/8/2025,4,0.160999998,0.15,27.5,172.4230042,172.7619934,168.4190063,4.342899799,2,0.733453989,162.4779968,5.937829971,0.405999988,0.779999971,2.21600008,2.723999977,0.997192025,10.22189999,5095.600098,12589.5,
77,4/8/2025,4,0.160999998,0.15,27.5,171.7489929,172.0870056,168.2059937,3.88093996,2,0.675589979,161.5870056,5.762460232,0.414000005,0.779999971,2.221999884,2.684000015,0.996887028,9.819029808,5089.529785,12584.09961,
78,4/8/2025,4,0.160999998,0.15,27.5,172.2030029,172.5410004,168.4929962,4.048699856,2,0.699503005,160.8339996,5.804259777,0.412,0.786000013,2.236000061,2.711999893,0.997192025,10.17150021,5095.540039,12587.5,
79,4/8/2025,4,0.160999998,0.15,27.5,172.4250031,172.7630005,168.6920013,4.071080208,2,0.697238982,162.5319977,5.856019974,0.400000006,0.773999989,2.221999884,2.700000048,0.997070014,10.02040005,5092.359863,12585.7002,
80,4/8/2025,4,0.162,0.15,28,172.720993,173.3999939,168.8789978,4.520309925,2,0.764878988,159.8930054,5.927199841,0.395999998,0.783999979,2.252000093,2.773999929,0.997070014,10.02040005,5092.609863,12585.7002,
81,4/8/2025,4,0.160999998,0.15,27.5,172.048996,172.3869934,168.2259979,4.16132021,2,0.724068999,158.1580048,5.764009953,0.43599999,0.797999978,2.256000042,2.753999949,0.997070014,10.07079983,5092.680176,12586.09961,
82,4/8/2025,4,0.159999996,0.15,28,171.5590057,172.2330017,167.8880005,4.345449924,2,0.743596017,159.4980011,5.861720085,0.414000005,0.783999979,2.237999916,2.747999907,0.996948004,9.970089912,5091.359863,12586.90039,
83,4/8/2025,4,0.160999998,0.15,28,171.6589966,172.3329926,168.0800018,4.253530025,2,0.736690998,158.0899963,5.790800095,0.409999996,0.791999996,2.263999939,2.769999981,0.997070014,10.12119961,5091.540039,12584.09961,
84,4/8/2025,4,0.159999996,0.15,28,170.7559967,171.427002,167.0299988,4.397109985,2,0.759743989,156.9199982,5.804629803,0.400000006,0.791999996,2.262000084,2.767999887,0.997070014,10.07079983,5093.060059,12584.5,
85,4/8/2025,4,0.158999994,0.15,28,170.5509949,171.220993,167.4309998,3.789989948,2,0.676119983,157.7519989,5.623000145,0.407999992,0.790000021,2.269999981,2.747999907,0.996887028,9.919739723,5091.359863,12584.09961,
86,4/8/2025,4,0.159999996,0.15,28,171.2169952,171.8899994,167.651001,4.238550186,2,0.73961103,156.7440033,5.74657011,0.418000013,0.796000004,2.282000065,2.78399992,0.997253001,10.22189999,5094.060059,12590.09961,
87,4/8/2025,4,0.159999996,0.15,28,171.5090027,172.1829987,168.3009949,3.881959915,2,0.689105988,157.5330048,5.650909901,0.414000005,0.796000004,2.289999962,2.773999929,0.996887028,9.869379997,5089.720215,12578,
88,4/8/2025,4,0.160999998,0.15,28,172.5310059,173.2089996,168.8410034,4.367740154,2,0.755056977,157.1809998,5.800930023,0.39199999,0.796000004,2.286000013,2.812000036,0.997192025,10.12119961,5093,12587.90039,
89,4/8/2025,4,0.159999996,0.15,28,171.1519928,171.8240051,168.1560059,3.667969942,2,0.664803028,156.0679932,5.533929825,0.414000005,0.796000004,2.302000046,2.792000055,0.997008979,9.869379997,5090.97998,12583.7002,
90,4/8/2025,4,0.158999994,0.15,28,170.3309937,171.0010071,167.2879944,3.712320089,2,0.672136009,155.6009979,5.54008007,0.416000009,0.796000004,2.312000036,2.792000055,0.996948004,9.869379997,5090.589844,12587.7002,
91,4/8/2025,4,0.159999996,0.15,28,171.0950012,171.7669983,167.6670074,4.099460125,2,0.726808012,155.0910034,5.659009933,0.439999998,0.801999986,2.302000046,2.808000088,0.996703982,9.718319893,5089.399902,12583.2998,
92,4/8/2025,4,0.160999998,0.15,28,171.7720032,172.4470062,168.0610046,4.385920048,2,0.763082981,155.6300049,5.763110161,0.407999992,0.80400002,2.29399991,2.812000036,0.997313976,10.22189999,5094.129883,12586.09961,
93,4/8/2025,4,0.159999996,0.15,28,171.0299988,171.7019958,167.5460052,4.155930042,2,0.731781006,155.7630005,5.69727993,0.405999988,0.796000004,2.302000046,2.819999933,0.996825993,9.819029808,5090.600098,12580.7998,
94,4/8/2025,4,0.160999998,0.15,28,172.621994,173.3009949,168.5249939,4.775269985,2,0.81706202,155.0630035,5.862689972,0.425999999,0.80400002,2.292000055,2.845999956,0.996887028,9.869379997,5091.25,12584.5,
95,4/8/2025,4,0.159999996,0.15,28,171.6069946,172.2810059,168.1069946,4.174240112,2,0.736414015,155.1589966,5.685329914,0.416000009,0.79400003,2.308000088,2.825999975,0.997008979,10.02040005,5091.100098,12586.5,
96,4/8/2025,4,0.159999996,0.15,28,170.7859955,171.4570007,167.875,3.582380056,2,0.658787012,154.4380035,5.454160213,0.419999987,0.805999994,2.328000069,2.803999901,0.997008979,9.819029808,5091.72998,12583.2998,
97,4/8/2025,4,0.159999996,0.15,28,171.4380035,172.1119995,168.0019989,4.109729767,2,0.730983973,154.1750031,5.640429974,0.43599999,0.808000028,2.342000008,2.855999947,0.996765018,9.768679619,5089.279785,12581.2002,
98,4/8/2025,4,0.160999998,0.15,28,172.1779938,172.8549957,168.5650024,4.289549828,2,0.755675972,154.2059937,5.697309971,0.421999991,0.808000028,2.334000111,2.854000092,0.99633801,9.466549873,5086.950195,12568,
99,4/8/2025,4,0.159999996,0.15,28,171.4450073,172.1190033,167.9170074,4.201889992,2,0.749320984,152.5740051,5.624760151,0.428000003,0.811999977,2.323999882,2.84800005,0.996948004,9.919739723,5092.140137,12578.40039,
100,4/8/2025,4,0.160999998,0.15,28,171.6719971,172.3470001,167.9550018,4.391630173,2,0.775447011,152.621994,5.681389809,0.433999985,0.81400001,2.329999924,2.874000072,0.996825993,9.819029808,5087.200195,12579.2002,
101,4/8/2025,4,0.495000005,0.475,28,514.4199829,516.440979,503.6600037,12.78120041,2,0.750847995,463.5039978,17.07449913,0.430000007,0.808000028,2.313999891,2.834000111,0.996948004,9.919739723,5090.830078,12577.59961,
102,4/8/2025,4,0.499000013,0.475,28,519.677002,521.7189941,508.2170105,13.50109959,2,0.790598989,458.0369873,17.12829971,0.43599999,0.819999993,2.364000082,2.920000076,0.997008979,10.02040005,5090.97998,12584.09961,
103,4/8/2025,4,0.500999987,0.475,28,521.4229736,523.4710083,510.1820068,13.28969955,2,0.789304972,451.3280029,16.88780022,0.442000002,0.829999983,2.405999899,2.951999903,0.997008979,9.919739723,5091.100098,12581.7002,
104,4/8/2025,4,0.505999982,0.475,28,526.4390259,528.507019,513.7650146,14.74260044,2,0.857695997,450.0679932,17.24230003,0.44600001,0.838,2.430000067,3.007999897,0.996887028,9.819029808,5092.430176,12580.7998,
105,4/8/2025,4,0.508000016,0.475,28,528.9210205,530.9990234,517.2750244,13.7244997,2,0.814823985,447.1340027,16.89089966,0.439999998,0.842000008,2.470000029,3.038000107,0.997192025,10.17150021,5094.120117,12587.59961,
106,4/8/2025,4,0.508000016,0.475,28,528.9379883,531.0159912,516.6170044,14.39929962,2,0.855246007,440.9320068,16.88380051,0.448000014,0.850000024,2.5,3.088000059,0.997192025,10.07079983,5094.419922,12590.7002,
107,4/8/2025,4,0.505999982,0.475,28,527.0289917,529.0999756,514.723999,14.37559986,2,0.862941027,435.6170044,16.7159996,0.458000004,0.85799998,2.522000074,3.118000031,0.996581972,9.567259789,5087.259766,12574,
108,4/8/2025,4,0.508000016,0.475,28,528.6079712,530.6849976,516.8579712,13.82649994,2,0.840502024,433.0580139,16.50569916,0.453999996,0.864000022,2.548000097,3.138000011,0.996643007,9.617609978,5089.439941,12574.40039,
109,4/8/2025,4,0.509000003,0.475,28,529.8010254,531.8829956,517.0050049,14.87779999,2,0.898301005,429.2659912,16.625,0.453999996,0.867999971,2.572000027,3.194000006,0.996215999,9.416199684,5086.509766,12568.40039,
110,4/8/2025,4,0.508000016,0.475,28,529.4509888,531.5319824,516.4840088,15.04759979,2,0.913604975,424.2969971,16.5230999,0.456,0.875999987,2.595999956,3.21600008,0.996825993,9.768679619,5090.540039,12582.09961,
111,4/8/2025,4,0.509000003,0.475,28,530.2670288,532.3510132,517.7150269,14.63580036,2,0.899546027,421.3840027,16.32509995,0.449999988,0.879999995,2.625999928,3.262000084,0.996643007,9.617609978,5090.370117,12572,
112,4/8/2025,4,0.509000003,0.475,28,530.3120117,532.3950195,516.9660034,15.42930031,2,0.946913004,416.8420105,16.34720039,0.460000008,0.884000003,2.635999918,3.288000107,0.996765018,9.718319893,5088.52002,12579.2002,
113,4/8/2025,4,0.508000016,0.475,28,529.6539917,531.7349854,516.5050049,15.22970009,2,0.942685008,412.9729919,16.21209908,0.472000003,0.893999994,2.671999931,3.328000069,0.996520996,9.516909599,5085.819824,12581.7002,
114,4/8/2025,4,0.510999978,0.475,28,532.5009766,534.5930176,519.1259766,15.46689987,2,0.957278013,411.7019958,16.21249962,0.458000004,0.896000028,2.696000099,3.351999998,0.996581972,9.567259789,5086.950195,12574,
115,4/8/2025,4,0.50999999,0.475,28,531.6740112,533.7639771,518.2219849,15.54129982,2,0.970881999,407.0769958,16.06629944,0.469999999,0.907999992,2.71600008,3.388000011,0.99633801,9.416199684,5083.740234,12571.59961,
116,4/8/2025,4,0.512000024,0.475,28,533.0360107,535.1300049,519.1870117,15.94390011,2,0.994141996,405.2770081,16.09090042,0.463999987,0.910000026,2.733999968,3.426000118,0.996703982,9.667969704,5088.459961,12576.40039,
117,4/8/2025,4,0.50999999,0.475,28,531.664978,533.7540283,518.2739868,15.47970009,2,0.978563011,400.8500061,15.86620045,0.463999987,0.913999975,2.767999887,3.453999996,0.997008979,9.970089912,5091.72998,12585.2998,
118,4/8/2025,4,0.513000011,0.475,28,534.0750122,536.1740112,519.8270264,16.34620094,2,1.02974999,397.6940002,15.92940044,0.477999985,0.920000017,2.789999962,3.493999958,0.996520996,9.516909599,5086.890137,12570.7002,
119,4/8/2025,4,0.512000024,0.475,28,533.1329956,535.2280273,519.3029785,15.92500019,2,1.010769963,396.7810059,15.81610012,0.476000011,0.920000017,2.809999943,3.516000032,0.996155024,9.164429665,5083.540039,12568.7998,
120,4/8/2025,4,0.510999978,0.475,28,531.9030151,533.992981,517.8740234,16.11930084,2,1.030910015,391.7640076,15.6857996,0.467999995,0.925999999,2.829999924,3.54399991,0.996825993,9.768679619,5089.589844,12580.40039,
121,4/8/2025,4,0.513000011,0.475,28,534.5579834,536.65802,520.1030273,16.55559921,2,1.056319952,390.2810059,15.72379971,0.472000003,0.93599999,2.844000101,3.558000088,0.996765018,9.667969704,5089.339844,12579.59961,
122,4/8/2025,4,0.512000024,0.475,28,534.0469971,536.1450195,519.0709839,17.07410049,2,1.094310045,385.7929993,15.65229988,0.481999993,0.93599999,2.868000031,3.619999886,0.996825993,9.718319893,5089.220215,12581.7002,
123,4/8/2025,4,0.510999978,0.475,28,532.9260254,535.0200195,518.2360229,16.78490067,2,1.088940024,382.1040039,15.4630003,0.477999985,0.944000006,2.898000002,3.64199996,0.996825993,9.718319893,5090.029785,12583.2998,
124,4/8/2025,4,0.513000011,0.475,28,534.632019,536.7329712,519.7269897,17.00559998,2,1.102370024,380.6839905,15.47550011,0.486000001,0.952000022,2.920000076,3.671999931,0.996825993,9.718319893,5090.290039,12580.7998,
125,4/8/2025,4,0.501999974,0.475,28,522.5100098,524.5629883,508.6889954,15.87360001,2,1.058390021,373.6040039,15.04469967,0.486000001,0.948000014,2.914000034,3.64199996,0.996887028,9.869379997,5089.720215,12586.09961,
126,4/8/2025,4,0.509000003,0.475,28,530.3120117,532.3959961,515.8239746,16.57189941,2,1.096650004,373.2600098,15.15769958,0.501999974,0.958000004,2.95600009,3.711999893,0.996948004,9.718319893,5089.77002,12584.09961,
