ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
11,4/14/2025,4,0,0,26,4.000649929,4.010839939,1.873260021,2.137579918,1,0.333736002,10.94760036,6.42223978,0.173999995,,,0.275999993,0.997313976,10.57429981,5087.830078,12599.40039,
12,4/14/2025,4,0,0,26,5.59442997,5.608670235,2.19411993,3.414550066,1,0.522701025,10.13239956,6.550499916,0.164000005,,,0.316000015,0.997253001,10.52400017,5086.700195,12603,
13,4/14/2025,4,0,0,26,4.287499905,4.298419952,2.071350098,2.22706008,1,0.347005993,10.8071003,6.433259964,0.189999998,,,0.294,0.997619987,10.77579975,5090.410156,12605.7998,
14,4/14/2025,4,0,0,26,3.571660042,3.580749989,2.021780014,1.558969975,1,0.283454001,10.33409977,5.515059948,0.200000003,,,0.301999986,0.997253001,10.47360039,5084.680176,12600.2002,
15,4/14/2025,4,0,0,26,4.529759884,4.541289806,2.041140079,2.500149965,1,0.408071011,9.878840446,6.140999794,0.189999998,,,0.307999998,0.997681022,10.77579975,5093.129883,12608.2002,
16,4/14/2025,4,0,0,26,4.583610058,4.59528017,1.963350058,2.631930113,1,0.423734993,9.937609673,6.22799015,0.172000006,,,0.294,0.997313976,10.52400017,5088.589844,12596.59961,
17,4/14/2025,4,0,0,26.5,3.621119976,3.639559984,2.032870054,1.606690049,1,0.284244001,10.60949993,5.671909809,0.194000006,,,0.296000004,0.996581972,9.869379997,5080.149902,12587.7002,
18,4/14/2025,4,0,0,26.5,4.312300205,4.33427,1.96815002,2.366110086,1,0.373807997,10.38379955,6.347189903,0.180000007,,,0.287999988,0.997253001,10.37290001,5085.75,12601,
19,4/14/2025,4,0,0,26.5,4.356810093,4.379000187,2.115139961,2.263849974,1,0.355998993,10.57129955,6.375889778,0.192000002,,,0.296000004,0.997375011,10.42329979,5087.959961,12599,
20,4/14/2025,4,0,0,26.5,5.33701992,5.364200115,2.264529943,3.099669933,1,0.462682992,10.57649994,6.71780014,0.180000007,,,0.31400001,0.997253001,10.42329979,5086.700195,12605.40039,
21,4/14/2025,4,0,0,26.5,6.367179871,6.399610043,2.426429987,3.973180056,1,0.603118002,10.00010014,6.60668993,0.172000006,,,0.345999986,0.99713099,10.22189999,5085.399902,12590.5,
22,4/14/2025,4,0,0,27,4.57310009,4.608039856,2.069969893,2.53805995,1,0.403032005,10.16399956,6.312069893,0.187999994,,,0.30399999,0.997681022,10.82610035,5090.990234,12600.59961,
23,4/14/2025,4,0,0,27,4.335720062,4.368840218,2.287250042,2.081599951,1,0.31477499,11.67430019,6.631979942,0.194000006,,,0.296000004,0.99713099,10.32260036,5086.830078,12589.7002,
24,4/14/2025,4,0,0,27,4.373380184,4.40678978,2.033890009,2.372900009,1,0.354526013,11.09259987,6.71405983,0.178000003,,,0.280000001,0.996887028,10.07079983,5083.459961,12590.09961,
25,4/14/2025,4,0,0,27,5.324719906,5.365389824,2.280999899,3.084389925,1,0.490368992,9.841130257,6.309189796,0.189999998,,,0.331999987,0.996948004,10.12119961,5085.189941,12586.5,
26,4/14/2025,4,0,0,27,5.91629982,5.961490154,2.392770052,3.568720102,1,0.508920014,10.96140003,7.030799866,0.170000002,,,0.319999993,0.997375011,10.42329979,5091.669922,12594.90039,
27,4/14/2025,4,0,0,27,4.153989792,4.185719967,1.844380021,2.341330051,1,0.367588997,10.53820038,6.388150215,0.162,,,0.270000011,0.997070014,10.22189999,5087.830078,12594.5,
28,4/14/2025,4,0,0,27,4.446499825,4.480460167,1.974939942,2.505520105,1,0.395904005,10.30799961,6.346819878,0.173999995,,,0.289999992,0.99713099,10.27219963,5088.709961,12588.5,
29,4/14/2025,4,0,0,27,4.185239792,4.217209816,2.042500019,2.174710035,1,0.346011996,10.54389954,6.303549767,0.187999994,,,0.289999992,0.997070014,10.17150021,5088.080078,12588.5,
30,4/14/2025,4,0,0,27.5,4.973179817,5.023839951,2.042020082,2.981810093,1,0.467777997,10.06050014,6.394320011,0.170000002,,,0.305999994,0.996887028,10.07079983,5087.350098,12590.09961,
31,4/14/2025,4,0,0,27.5,4.597770214,4.644599915,2.272490025,2.37210989,1,0.374570996,10.38290024,6.353040218,0.211999997,,,0.319999993,0.996825993,10.02040005,5087.330078,12586.5,
32,4/14/2025,4,0,0,27.5,5.235209942,5.288529873,2.195329905,3.093209982,1,0.441944003,11.13949966,7.020949841,0.170000002,,,0.298000008,0.996887028,10.07079983,5088.029785,12581.2002,
33,4/14/2025,4,0,0,27.5,4.391729832,4.436470032,1.800469995,2.635989904,1,0.415600002,10.24540043,6.362430096,0.156000003,,,0.277999997,0.996887028,9.919739723,5089.160156,12584.09961,
34,4/14/2025,4,0,0,27.5,5.040380001,5.091720104,2.077759981,3.013959885,1,0.469420999,10.11730003,6.440639973,0.170000002,,,0.305999994,0.996887028,9.919739723,5086.669922,12582.5,
35,4/14/2025,4,0,0,27.5,5.165770054,5.218379974,2.279979944,2.938410044,1,0.430685014,10.93760014,6.842689991,0.178000003,,,0.30399999,0.997070014,10.17150021,5092.990234,12586.09961,
36,4/14/2025,4,0,0,28,3.362639904,3.405450106,1.897490025,1.507959962,1,0.275366992,10.48359966,5.492609978,0.184,,,0.286000013,0.997008979,10.12119961,5092.740234,12584.09961,
37,4/14/2025,4,0,0,28,4.938899994,5.001790047,2.426990032,2.574800014,1,0.424416006,9.74960041,6.085999966,0.225999996,,,0.349999994,0.996825993,9.919739723,5088.959961,12583.2998,
38,4/14/2025,4,0,0,28,4.811890125,4.873149872,2.077990055,2.795160055,1,0.406352013,11.12170029,6.899730206,0.170000002,,,0.287999988,0.996948004,9.970089912,5092.399902,12582.90039,
39,4/14/2025,4,0,0,28,5.777939796,5.851500034,2.382550001,3.468950033,1,0.492976993,11.02770042,7.057849884,0.167999998,,,0.312000006,0.997008979,10.02040005,5091.419922,12582.5,
40,4/14/2025,4,0,0,28,4.436600208,4.493090153,2.072920084,2.420170069,1,0.370757014,10.75650024,6.548429966,0.180000007,,,0.287999988,0.996825993,9.919739723,5091.290039,12578.40039,
41,4/14/2025,4,0,0,28,5.08314991,5.147870064,2.385669947,2.762200117,1,0.431681007,10.24870014,6.418670177,0.209999993,,,0.335999995,0.996887028,9.919739723,5092.799805,12582.5,
42,4/14/2025,4,0,0,28,4.423689842,4.480010033,2.037529945,2.442470074,1,0.391234994,10.23190022,6.2636199,0.187999994,,,0.30399999,0.996703982,9.617609978,5088.02002,12573.59961,
43,4/14/2025,4,0,0,28.5,4.727190018,4.773159981,2.125790119,2.647360086,1,0.394676,10.8906002,6.729469776,0.180000007,,,0.294,0.996765018,9.718319893,5090.790039,12571.2002,
44,4/14/2025,4,0,0,28.5,5.098529816,5.148109913,2.236819983,2.91128993,1,0.46132499,10.02449989,6.331200123,0.192000002,,,0.328000009,0.996765018,9.718319893,5089.470215,12577.59961,
45,4/14/2025,4,0,0,28.5,4.934440136,4.982429981,2.266880035,2.715549946,1,0.402844012,10.8895998,6.761159897,0.189999998,,,0.305999994,0.997008979,9.919739723,5092.049805,12582.5,
46,4/14/2025,4,0,0,28.5,5.182079792,5.232470036,2.327280045,2.905189991,1,0.415820986,11.28559971,7.010169983,0.186000004,,,0.307999998,0.996643007,9.667969704,5088.200195,12574,
47,4/14/2025,4,0,0,28.5,4.658750057,4.704050064,2.245709896,2.45833993,1,0.38212499,10.50179958,6.454619884,0.206,,,0.316000015,0.996703982,9.667969704,5088.839844,12574,
48,4/14/2025,4,0,0,28.5,4.497950077,4.541689873,2.026000023,2.515700102,1,0.387243003,10.59389973,6.519509792,0.178000003,,,0.289999992,0.996460021,9.466549873,5087.709961,12566.2998,
49,4/14/2025,4,0,0,28.5,5.594659805,5.649059772,2.292490005,3.356580019,1,0.515986025,10.11069965,6.524690151,0.180000007,,,0.330000013,0.997008979,9.869379997,5091.540039,12580.40039,
50,4/14/2025,4,0,0,28.5,5.594950199,5.64936018,2.313529968,3.335839987,1,0.515752971,10.05840015,6.489679813,0.181999996,,,0.331999987,0.996643007,9.567259789,5089.919922,12574,
51,4/14/2025,4,0.165999994,0.15,22.5,176.7929993,174.0919952,156.8220062,17.27039909,2,4.46875,44.40330124,3.874629974,0.582000017,1.639999986,7.06799984,9.423999786,0.997437,11.38000011,5090.359863,12630.7998,
52,4/14/2025,4,0.175999999,0.15,23,187.1260071,184.7440033,162.2409973,22.50259972,2,5.23277998,44.65499878,4.310830116,0.560000002,1.620000005,7.06799984,9.423999786,0.997559011,11.43039989,5089.529785,12623.09961,
53,4/14/2025,4,0.177000001,0.15,23,187.4459991,185.0590057,161.1809998,23.87879944,2,5.184939861,44.53219986,4.617539883,0.582000017,1.646000028,7.06799984,9.423999786,0.997375011,11.17860031,5090.100098,12623.5,
54,4/14/2025,4,0.179000005,0.15,23,189.9019928,187.4839935,162.5859985,24.89839935,2,5.174459934,44.75730133,4.823569775,0.69599998,1.654000044,7.06799984,9.423999786,0.997559011,11.27929974,5090.919922,12625.2002,
55,4/14/2025,4,0.181999996,0.15,23,193.2819977,190.8209991,163.3829956,27.43759918,2,5.599730015,45.32989883,4.911489964,0.59799999,1.575999975,7.06799984,9.423999786,0.997619987,11.22889996,5090.72998,12629.59961,
56,4/14/2025,4,0.182999998,0.15,23.5,193.4570007,191.4859924,164.0870056,27.39900017,2,5.574739933,44.77759933,4.926270008,0.519999981,1.605999947,7.06799984,9.423999786,0.997681022,11.27929974,5093.759766,12627.59961,
57,4/14/2025,4,0.184,0.15,23.5,195.2389984,193.25,165.2720032,27.97769928,2,5.498960018,45.94520187,5.101510048,0.565999985,1.557999969,7.06799984,9.423999786,0.997313976,11.02750015,5088.399902,12620.7002,
58,4/14/2025,4,0.182999998,0.15,23.5,193.4579926,191.4880066,164.7570038,26.7303009,2,5.471059799,45.09400177,4.89771986,0.527999997,1.501999974,7.06799984,9.423999786,0.997559011,11.17860031,5090.919922,12621.90039,
59,4/14/2025,4,0.180000007,0.15,24,190.7890015,189.3320007,165.4199982,23.91230011,2,4.835279942,45.35210037,4.956870079,0.601999998,1.618000031,7.06799984,9.423999786,0.997681022,11.22889996,5093.180176,12627.2002,
60,4/14/2025,4,0.187000006,0.15,24,197.7100067,196.1999969,165.7689972,30.43040085,2,5.962940216,45.07249832,5.114799976,0.512000024,1.56400001,7.06799984,9.423999786,0.997741997,11.27929974,5093.75,12625.2002,
61,4/14/2025,4,0.185000002,0.15,24,195.9389954,194.4420013,165.0429993,29.39819908,2,5.753349781,45.8443985,5.122889996,0.550000012,1.462000012,7.06799984,9.423999786,0.997437,11.07789993,5090.290039,12621.09961,
62,4/14/2025,4,0.187000006,0.15,24,197.9559937,196.4440002,164.6029968,31.8404007,2,5.837110043,44.94390106,5.467169762,0.56400001,1.481999993,7.06799984,9.423999786,0.997741997,11.12819958,5093.5,12623.09961,
63,4/14/2025,4,0.180999994,0.15,24.5,191.826004,190.848999,162.5140076,28.33480072,2,5.622700214,44.51480103,5.053239822,0.574000001,1.506000042,7.06799984,9.423999786,0.997253001,10.87650013,5089.470215,12616.2998,
64,4/14/2025,4,0.180000007,0.15,24.5,191.2160034,190.2420044,162.9949951,27.24699974,2,5.421969891,45.17639923,5.038829803,0.617999971,1.501999974,7.06799984,9.423999786,0.997313976,10.87650013,5091.040039,12612.2998,
65,4/14/2025,4,0.180999994,0.15,24.5,192.220993,191.2420044,163.9470062,27.29520035,2,5.647299767,45.41719818,4.845739841,0.586000025,1.480000019,7.06799984,9.423999786,0.997437,11.02750015,5092.839844,12619.09961,
66,4/14/2025,4,0.182999998,0.15,24.5,193.5540009,192.5679932,163.8450012,28.72330093,2,5.796339989,45.01079941,4.969369888,0.460000008,1.493999958,7.06799984,9.423999786,0.997192025,10.77579975,5089.310059,12616.2998,
67,4/14/2025,4,0.179000005,0.15,25,189.7689972,189.2850037,163.4060059,25.87919998,2,5.013989925,45.15869904,5.175290108,0.550000012,1.511999965,7.06799984,9.423999786,0.997313976,10.87650013,5090.029785,12612.2998,
68,4/14/2025,4,0.186000004,0.15,25,197.1470032,196.6450043,166.3899994,30.2553997,2,5.480609894,46.0882988,5.535649776,0.463999987,1.462000012,7.06799984,9.423999786,0.997253001,10.77579975,5090.160156,12611.5,
69,4/14/2025,4,0.187999994,0.15,25,199.0130005,198.5059967,167.503006,31.00230026,2,5.697360039,45.92539978,5.454179764,0.720000029,1.519999981,7.06799984,9.423999786,0.997681022,11.02750015,5094.490234,12614.2998,
70,4/14/2025,4,0.187000006,0.15,25,198.4309998,197.9250031,167.0769958,30.84869957,2,5.869959831,45.89820099,5.268529892,0.670000017,1.516000032,7.06799984,9.423999786,0.997497976,10.92679977,5093.5,12618.2998,
71,4/14/2025,4,0.191,0.15,25,201.822998,201.3090057,167.1089935,34.20040131,2,6.067200184,45.50910187,5.651080132,0.439999998,1.531999946,7.06799984,9.423999786,0.997497976,10.92679977,5091.359863,12617.5,
72,4/14/2025,4,0.180999994,0.15,25,191.7949982,191.3070068,163.2409973,28.06570053,2,5.442709923,44.48709869,5.170460224,0.523999989,1.44599998,7.06799984,9.423999786,0.997313976,10.72539997,5090.790039,12611.09961,
73,4/14/2025,4,0.187999994,0.15,25,199.2480011,198.7409973,165.1909943,33.54990005,2,6.298759937,45.49620056,5.34044981,0.546000004,1.524000049,7.06799984,9.423999786,0.997375011,10.82610035,5091.100098,12609.40039,
74,4/14/2025,4,0.177000001,0.15,25.5,187.8739929,187.8739929,160.2929993,27.58139992,2,5.426340103,44.7655983,5.095310211,0.533999979,1.493999958,7.06799984,9.423999786,0.997559011,10.97719955,5093.120117,12610.7002,
75,4/14/2025,4,0.177000001,0.15,25.5,188.2369995,188.2369995,160.5870056,27.65060043,2,5.549650192,44.92829895,4.99642992,0.425999999,1.473999977,7.06799984,9.423999786,0.997192025,10.57429981,5090.259766,12612.2998,
76,4/14/2025,4,0.184,0.15,25.5,195.3710022,195.3710022,165.9669952,29.40379906,2,5.293409824,45.89279938,5.568719864,0.508000016,1.483999968,7.06799984,9.423999786,0.997497976,10.82610035,5093.560059,12613.5,
77,4/14/2025,4,0.180000007,0.15,25.5,191.0879974,191.0879974,163.1009979,27.98730087,2,5.418499947,45.24140167,5.179049969,0.589999974,1.480000019,7.06799984,9.423999786,0.997313976,10.72539997,5093.120117,12611.09961,
78,4/14/2025,4,0.184,0.15,25.5,195.2109985,195.2109985,164.9179993,30.29319954,2,5.818570137,46.12030029,5.220630169,0.600000024,1.480000019,7.06799984,9.423999786,0.997253001,10.62469959,5089.910156,12613.5,
79,4/14/2025,4,0.187000006,0.15,25.5,197.496994,197.496994,164.5690002,32.92819977,2,6.129829884,45.87369919,5.385610104,0.575999975,1.493999958,7.06799984,9.423999786,0.997437,10.77579975,5092.459961,12609.90039,
80,4/14/2025,4,0.182999998,0.15,26,194.3849945,194.8800049,164.375,30.50469971,2,5.671720028,45.17269897,5.394199848,0.54400003,1.549999952,7.06799984,9.423999786,0.997070014,10.47360039,5090.350098,12603,
81,4/14/2025,4,0.182999998,0.15,26,193.7480011,194.2420044,163.7220001,30.51950073,2,5.794730186,44.59939957,5.281599998,0.388000011,1.496000051,7.06799984,9.423999786,0.997192025,10.52400017,5089.620117,12610.2998,
82,4/14/2025,4,0.182999998,0.15,26,193.6029968,194.095993,162.9349976,31.16040039,2,6.144989967,44.11389923,5.085460186,0.467999995,1.537999988,7.06799984,9.423999786,0.99713099,10.57429981,5089.850098,12604.2002,
83,4/14/2025,4,0.186000004,0.15,26,197.0050049,197.5070038,164.4759979,33.03089905,2,5.789209843,44.93330002,5.720610142,0.505999982,1.539999962,7.06799984,9.423999786,0.997375011,10.57429981,5091.990234,12607.40039,
84,4/14/2025,4,0.184,0.15,26,195.0509949,195.5480042,163.7779999,31.77059937,2,5.946380138,45.42559814,5.3572402,0.596000016,1.549999952,7.06799984,9.423999786,0.997313976,10.57429981,5091.919922,12610.7002,
85,4/14/2025,4,0.181999996,0.15,26,192.5460052,193.0359955,163.6139984,29.42259979,2,5.462110043,44.9034996,5.400839806,0.600000024,1.527999997,7.06799984,9.423999786,0.997375011,10.62469959,5091.799805,12610.2998,
86,4/14/2025,4,0.191,0.15,26,202.0899963,202.6040039,165.1959991,37.40810013,2,6.442369938,45.79470062,5.822569847,0.469999999,1.447999954,7.06799984,9.423999786,0.997253001,10.62469959,5091.609863,12604.59961,
87,4/14/2025,4,0.193000004,0.15,26,203.7619934,204.2810059,167.6849976,36.59569931,2,6.632080078,45.62279892,5.534200191,0.460000008,1.529999971,7.06799984,9.423999786,0.997070014,10.47360039,5090.540039,12603,
88,4/14/2025,4,0.180000007,0.15,26.5,190.5820007,191.5529938,162.0809937,29.47170067,2,5.586820126,44.89440155,5.291679859,0.575999975,1.496000051,7.06799984,9.423999786,0.996887028,10.27219963,5086.589844,12599,
89,4/14/2025,4,0.160999998,0.15,26.5,171.7920074,172.6670074,145.0809937,27.58620071,2,5.792359829,39.18600082,4.776519775,0.453999996,1.582000017,7.06799984,9.423999786,0.997070014,10.37290001,5088.779785,12600.59961,
90,4/14/2025,4,0.178000003,0.15,26.5,188.3220062,189.2810059,161.4120026,27.86910057,2,5.657629967,43.79169846,4.940710068,0.533999979,1.511999965,7.06799984,9.423999786,0.997008979,10.17150021,5088.209961,12599.7998,
91,4/14/2025,4,0.184,0.15,26.5,195.1269989,196.1210022,163.0529938,33.06819916,2,6.110640049,44.49739838,5.429140091,0.479999989,1.478000045,7.06799984,9.423999786,0.996765018,10.07079983,5087.77002,12594.90039,
92,4/14/2025,4,0.177000001,0.15,26.5,187.4160004,188.3710022,159.9120026,28.45929909,2,5.589099884,43.88579941,5.10751009,0.638000011,1.488000035,7.06799984,9.423999786,0.996948004,10.17150021,5089.470215,12601.40039,
93,4/14/2025,4,0.187000006,0.15,26.5,197.9539948,198.9620056,163.121994,35.83980179,2,6.466899872,44.56399918,5.557980061,0.523999989,1.496000051,7.06799984,9.423999786,0.99713099,10.32260036,5089.720215,12600.7998,
94,4/14/2025,4,0.184,0.15,26.5,194.7189941,195.7109985,164.6490021,31.06139946,2,5.926439762,44.77069855,5.257209778,0.469999999,1.600000024,7.06799984,9.423999786,0.996948004,10.27219963,5088.589844,12598.2002,
95,4/14/2025,4,0.184,0.15,26.5,194.8159943,195.8079987,161.625,34.18299866,2,6.065030098,44.92900085,5.652989864,0.588,1.468000054,7.06799984,9.423999786,0.997008979,10.22189999,5090.100098,12598.59961,
96,4/14/2025,4,0.182999998,0.15,26.5,193.8119965,194.798996,160.9859924,33.81309891,2,6.267849922,44.44120026,5.409870148,0.667999983,1.376000047,7.06799984,9.423999786,0.997192025,10.32260036,5091.589844,12598.2002,
97,4/14/2025,4,0.180999994,0.15,26.5,192.1450043,193.1230011,163.2689972,29.85449982,2,5.563389778,44.56370163,5.382339954,0.529999971,1.473999977,7.06799984,9.423999786,0.997008979,10.22189999,5090.790039,12595.2998,
98,4/14/2025,4,0.184,0.15,26.5,195.1439972,196.1380005,163.5299988,32.60739899,2,5.942969799,45.23619843,5.502170086,0.419999987,1.429999948,7.06799984,9.423999786,0.997192025,10.32260036,5090.970215,12600.59961,
99,4/14/2025,4,0.185000002,0.15,26.5,195.6210022,196.6170044,163.8589935,32.75799942,2,6.013179779,44.39519882,5.463369846,0.39199999,1.506000042,7.06799984,9.423999786,0.99713099,10.27219963,5089.339844,12598.2002,
100,4/14/2025,4,0.179000005,0.15,26.5,190.0939941,191.0619965,159.5240021,31.53759956,2,6.129899979,43.37469864,5.158740044,0.527999997,1.496000051,7.06799984,9.423999786,0.997313976,10.32260036,5091.359863,12602.2002,
101,4/14/2025,4,0.488999993,0.475,23.5,504.8309937,499.6889954,431.1619873,68.52729797,2,5.122869968,112.6660004,13.41030025,0.54400003,1.748000026,7.06799984,9.423999786,0.997497976,11.07789993,5092.430176,12617.90039,
102,4/14/2025,4,0.515999973,0.475,24,534.1950073,530.1140137,442.4769897,87.63690186,2,5.818260193,112.2289963,15.10480022,0.550000012,1.746000051,7.06799984,9.423999786,0.997192025,10.72539997,5089.080078,12615.09961,
103,4/14/2025,4,0.524999976,0.475,24,543.2180176,539.0689697,442.9570007,96.11190033,2,6.049129963,111.1780014,15.93330002,0.606000006,1.769999981,7.06799984,9.423999786,0.997192025,10.77579975,5088.140137,12614.7002,
104,4/14/2025,4,0.522000015,0.475,24,540.5120239,536.3829956,442.9379883,93.44529724,2,5.890739918,109.0810013,15.90779972,0.680000007,1.792000055,7.06799984,9.423999786,0.997192025,10.77579975,5088.720215,12614.7002,
105,4/14/2025,4,0.532999992,0.475,24,552.1090088,547.8920288,448.2189941,99.67289734,2,5.99503994,109.0479965,16.67980003,0.684000015,1.820000052,7.06799984,9.423999786,0.996765018,10.27219963,5083.990234,12608.59961,
106,4/14/2025,4,0.535000026,0.475,24.5,554.0150146,551.1929932,444.2409973,106.9520035,2,6.40241003,107.1230011,16.75200081,0.572000027,1.789999962,7.06799984,9.423999786,0.997192025,10.82610035,5090.189941,12614.2998,
107,4/14/2025,4,0.528999984,0.475,24.5,547.8619995,545.0720215,441.5239868,103.5479965,2,6.16590023,105.4950027,16.84499931,0.648000002,1.830000043,7.06799984,9.423999786,0.996948004,10.52400017,5085.819824,12607.40039,
108,4/14/2025,4,0.527999997,0.475,24.5,546.2559814,543.473999,439.0490112,104.4240036,2,6.184860229,104.3119965,16.93350029,0.588,1.879999995,7.06799984,9.423999786,0.997070014,10.42329979,5087.580078,12607.40039,
109,4/14/2025,4,0.532000005,0.475,25,550.5020142,549.0999756,439.5379944,109.5619965,2,6.400050163,103.1999969,17.17029953,0.691999972,1.873999953,7.06799984,9.423999786,0.997008979,10.37290001,5086.319824,12607.7998,
110,4/14/2025,4,0.546000004,0.475,25,565.822998,564.382019,448.3659973,116.0159988,2,6.560450077,104.3850021,17.73500061,0.671999991,1.883999944,7.06799984,9.423999786,0.99713099,10.47360039,5090.470215,12611.5,
111,4/14/2025,4,0.531000018,0.475,25,549.2869873,547.8889771,433.6380005,114.2509995,2,6.527780056,101.1620026,17.55260086,0.720000029,1.952000022,7.06799984,9.423999786,0.99713099,10.42329979,5088.660156,12604,
112,4/14/2025,4,0.533999979,0.475,25,552.8989868,551.4910278,435.6579895,115.8330002,2,6.616300106,102.1389999,17.55649948,0.708000004,1.855999947,7.06799984,9.423999786,0.997192025,10.47360039,5089.990234,12605.7998,
113,4/14/2025,4,0.528999984,0.475,25.5,547.6040039,547.6040039,435.3330078,112.2699966,2,6.465089798,101.7330017,17.41559982,0.691999972,1.868000031,7.06799984,9.423999786,0.99713099,10.37290001,5089.529785,12606.59961,
114,4/14/2025,4,0.526000023,0.475,25.5,544.5499878,544.5499878,434.7120056,109.8379974,2,6.295350075,99.57060242,17.50510025,0.59799999,1.970000029,7.06799984,9.423999786,0.996703982,10.12119961,5085.879883,12596.2002,
115,4/14/2025,4,0.541000009,0.475,25.5,560.2340088,560.2340088,439.7279968,120.5070038,2,6.706319809,101.1819992,18.02300072,0.638000011,1.886000037,7.06799984,9.423999786,0.997008979,10.27219963,5090.220215,12603,
116,4/14/2025,4,0.531000018,0.475,25.5,549.875,549.875,435.3110046,114.5630035,2,6.485360146,99.62599945,17.72120094,0.698000014,1.927999973,7.06799984,9.423999786,0.996825993,10.12119961,5086.450195,12598.59961,
117,4/14/2025,4,0.541999996,0.475,26,561.7789917,563.210022,437.401001,125.8089981,2,6.82363987,98.89600372,18.49699974,0.639999986,1.970000029,7.06799984,9.423999786,0.996765018,10.12119961,5087.709961,12595.2998,
118,4/14/2025,4,0.513999999,0.475,26,531.9470215,533.3010254,423.9070129,109.3939972,2,6.402480125,96.56749725,17.13960075,0.610000014,1.996000051,7.06799984,9.423999786,0.996887028,10.22189999,5089.149902,12592.90039,
119,4/14/2025,4,0.521000028,0.475,26,539.1640015,540.5369873,429.8250122,110.7129974,2,6.319340229,97.91410065,17.57110023,0.681999981,1.975999951,7.06799984,9.423999786,0.997070014,10.37290001,5089.279785,12601.40039,
120,4/14/2025,4,0.526000023,0.475,26,544.2670288,545.6530151,433.3330078,112.3199997,2,6.304090023,97.52899933,17.87269974,0.727999985,1.950000048,7.06799984,9.423999786,0.996887028,10.12119961,5086.580078,12595.2998,
121,4/14/2025,4,0.536000013,0.475,26.5,554.6019897,557.4260254,434.9570007,122.4700012,2,6.764180183,97.66719818,18.16550064,0.680000007,1.968000054,7.06799984,9.423999786,0.996703982,9.970089912,5087.830078,12589.2998,
122,4/14/2025,4,0.529999971,0.475,26.5,548.3740234,551.1660156,432.446991,118.7190018,2,6.617060184,96.83540344,17.99959946,0.614000022,2.006000042,7.06799984,9.423999786,0.996765018,10.02040005,5087.450195,12593.7002,
123,4/14/2025,4,0.541000009,0.475,26.5,560.4229736,563.2780151,437.631012,125.6470032,2,6.861410141,98.08999634,18.37599945,0.699999988,2.013999939,7.06799984,9.423999786,0.996520996,9.819029808,5086.009766,12587.2998,
124,4/14/2025,4,0.536000013,0.475,26.5,554.7360229,557.5609741,432.9400024,124.6210022,2,6.843249798,96.30410004,18.2677002,0.617999971,1.991999984,7.06799984,9.423999786,0.996887028,9.970089912,5087.660156,12593.2998,
125,4/14/2025,4,0.540000021,0.475,26.5,559.2290039,562.0770264,435.5889893,126.487999,2,6.78068018,96.6312027,18.71590042,0.666000009,1.988000035,7.06799984,9.423999786,0.996703982,9.819029808,5086.819824,12591.2998,
126,4/14/2025,4,0.536000013,0.475,26.5,554.6619873,557.4869995,431.946991,125.5400009,2,6.861219883,95.6690979,18.3586998,0.702000022,2.013999939,7.06799984,9.423999786,0.996643007,9.718319893,5085.160156,12588.09961,
