ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
119,4/11/2025,4,0.469999999,0.475,25,485.9899902,484.7520142,248.0440063,236.7079926,2,13.57149982,40.20629883,17.49069977,0.977999985,2.721999884,7.06799984,9.423999786,0.997192025,10.47360039,5087.450195,12608.2002,
120,4/11/2025,4,0.469000012,0.475,25,484.3370056,483.1040039,241.6179962,241.4850006,2,14.13059998,39.63380051,17.13759995,0.737999976,2.778000116,7.06799984,9.423999786,0.997192025,10.47360039,5088.209961,12605,
121,4/11/2025,4,0.43900001,0.475,25,454.4429932,453.2860107,234.2630005,219.0220032,2,13.4520998,38.68099976,16.33349991,0.898000002,2.700000048,7.06799984,9.423999786,0.996825993,10.12119961,5083.930176,12596.2002,
122,4/11/2025,4,0.465999991,0.475,25,481.6369934,480.4110107,235.8710022,244.5399933,2,14.50879955,38.41049957,16.90209961,0.772000015,2.960000038,7.06799984,9.423999786,0.997192025,10.57429981,5088.259766,12611.5,
123,4/11/2025,4,0.483999997,0.475,25.5,500.1960144,500.1960144,238.7680054,261.428009,2,15.40480042,38.78099823,17.01840019,1.037999988,3.073999882,7.06799984,9.423999786,0.997192025,10.42329979,5087.330078,12603.7998,
124,4/11/2025,4,0.463999987,0.475,25.5,479.2680054,479.2680054,236.2449951,243.0240021,2,14.60739994,38.40819931,16.68899918,1.021999955,2.920000076,7.06799984,9.423999786,0.996887028,10.32260036,5083.97998,12597.7998,
125,4/11/2025,4,0.44600001,0.475,25.5,461.6159973,461.6159973,226.6210022,234.9949951,2,14.30659962,37.11930084,16.47800064,0.822000027,2.888000011,7.06799984,9.423999786,0.996825993,10.27219963,5083.549805,12599.7998,
126,4/11/2025,4,0.449000001,0.475,25.5,464.3250122,464.3250122,230.0050049,234.3209991,2,14.46679974,37.06010056,16.24679947,0.628000021,2.931999922,7.06799984,9.423999786,0.996948004,10.22189999,5085.819824,12606.59961,
127,4/11/2025,4,0.474000007,0.475,25.5,490.2330017,490.2330017,226.8110046,263.42099,2,16.14929962,36.84249878,16.36160088,0.846000016,2.926000118,7.06799984,9.423999786,0.996948004,10.22189999,5084.870117,12600.2002,
128,4/11/2025,4,0.453999996,0.475,25.5,468.9460144,468.9460144,226.2189941,242.7259979,2,14.89439964,36.61119843,16.34440041,0.875999987,2.940000057,7.06799984,9.423999786,0.997070014,10.47360039,5088.52002,12607.7998,
129,4/11/2025,4,0.481000006,0.475,25.5,496.7640076,496.7640076,231.9219971,264.8420105,2,15.73849964,37.62400055,16.88220024,0.765999973,2.766000032,7.06799984,9.423999786,0.996765018,10.07079983,5082.859863,12597.40039,
130,4/11/2025,4,0.449000001,0.475,25.5,464.6900024,464.6900024,229.5780029,235.1119995,2,14.28859997,36.97439957,16.50289917,0.984000027,2.936000109,7.06799984,9.423999786,0.997070014,10.32260036,5085,12602.59961,
131,4/11/2025,4,0.463999987,0.475,25.5,479.1700134,479.1700134,223.2189941,255.951004,2,15.89550018,36.50429916,16.15439987,0.734000027,2.798000097,7.06799984,9.423999786,0.996765018,10.12119961,5082.919922,12598.59961,
132,4/11/2025,4,0.44600001,0.475,25.5,461.322998,461.322998,224.003006,237.3190002,2,14.55970001,35.88130188,16.34760094,0.864000022,3.160000086,7.06799984,9.423999786,0.997070014,10.32260036,5089.149902,12603.40039,
133,4/11/2025,4,0.458999991,0.475,25.5,475.0360107,475.0360107,228.7290039,246.3070068,2,14.86310005,36.76010132,16.61730003,0.702000022,2.732000113,7.06799984,9.423999786,0.997253001,10.52400017,5087.52002,12608.59961,
134,4/11/2025,4,0.442999989,0.475,25.5,457.9200134,457.9200134,223.0839996,234.8359985,2,14.57269955,35.95750046,16.16519928,0.896000028,3.072000027,7.06799984,9.423999786,0.996887028,10.17150021,5086.029785,12601.40039,
135,4/11/2025,4,0.499000013,0.475,26,515.5360107,516.848999,229.8390045,287.0100098,2,16.85880089,37.50490189,17.08069992,0.875999987,2.75,7.06799984,9.423999786,0.996703982,10.07079983,5083.799805,12597.40039,
136,4/11/2025,4,0.460999995,0.475,25.5,476.9979858,476.9979858,222.5559998,254.4420013,2,15.44629955,35.58209991,16.52709961,0.684000015,3.079999924,7.06799984,9.423999786,0.996703982,10.12119961,5083.490234,12595.2998,
137,4/11/2025,4,0.472000003,0.475,26,487.322998,488.5639954,223.3630066,265.2019958,2,15.9406004,35.44409943,16.68989944,0.85799998,2.927999973,7.06799984,9.423999786,0.996825993,10.22189999,5085.189941,12599.40039,
138,4/11/2025,4,0.474999994,0.475,26,491.2709961,492.5220032,217.7559967,274.7659912,2,17.08320045,35.00799942,16.13619995,0.708000004,2.839999914,7.06799984,9.423999786,0.996765018,10.22189999,5083.740234,12600.2002,
139,4/11/2025,4,0.467000008,0.475,26,482.2940063,483.5220032,218.4589996,265.0629883,2,16.35639954,34.50009918,16.25810051,0.663999975,3.089999914,7.06799984,9.423999786,0.996765018,10.12119961,5083.680176,12599.40039,
140,4/11/2025,4,0.493999988,0.475,26,510.57901,511.8789978,225.4400024,286.4400024,2,17.0984993,35.97539902,16.80669975,0.851999998,2.904000044,7.06799984,9.423999786,0.996765018,10.17150021,5085.25,12599,
141,4/11/2025,4,0.469000012,0.475,26,484.7390137,485.9729919,216.003006,269.9700012,2,16.79560089,34.51240158,16.12599945,0.882000029,3.130000114,7.06799984,9.423999786,0.996765018,10.07079983,5083.049805,12597.40039,
142,4/11/2025,4,0.483999997,0.475,26,499.5660095,500.8380127,215.548996,285.2890015,2,17.67320061,34.61899948,16.19389915,0.843999982,2.861999989,7.06799984,9.423999786,0.996825993,10.22189999,5082.97998,12602.59961,
143,4/11/2025,4,0.483999997,0.475,26,500.1270142,501.3999939,222.8009949,278.6000061,2,16.68169975,35.40829849,16.75510025,0.745999992,3.089999914,7.06799984,9.423999786,0.996765018,10.02040005,5084.180176,12597.7998,
144,4/11/2025,4,0.483999997,0.475,26,499.5339966,500.8059998,222.2389984,278.5669861,2,16.93729973,34.76139832,16.49729919,0.653999984,3.201999903,7.06799984,9.423999786,0.996948004,10.27219963,5086.950195,12601.40039,
145,4/11/2025,4,0.48300001,0.475,26,499.4230042,500.6950073,220.4649963,280.230011,2,16.98259926,34.67900085,16.55150032,1.008000016,2.900000095,7.06799984,9.423999786,0.996948004,10.27219963,5086.319824,12603,
146,4/11/2025,4,0.477999985,0.475,26,493.5409851,494.7980042,219.1629944,275.6350098,2,16.84399986,34.64920044,16.41909981,0.870000005,3.101999998,7.06799984,9.423999786,0.996643007,10.02040005,5082.330078,12595.2998,
147,4/11/2025,4,0.476999998,0.475,26,492.7030029,493.9570007,216.5330048,277.4249878,2,16.87389946,34.73630142,16.49740028,0.768000007,2.951999903,7.06799984,9.423999786,0.996581972,9.919739723,5082.919922,12593.7002,
148,4/11/2025,4,0.514999986,0.475,26,532.2420044,533.5980225,209.1690063,324.4289856,2,20.46369934,32.99319839,15.90629959,0.744000018,3.111999989,7.06799984,9.423999786,0.996703982,10.02040005,5084.430176,12595.2998,
149,4/11/2025,4,0.465999991,0.475,26,481.1730042,482.3989868,217.8540039,264.5440063,2,16.23620033,34.34809875,16.34339905,0.846000016,2.95600009,7.06799984,9.423999786,0.996948004,10.22189999,5087.390137,12599.40039,
150,4/11/2025,4,0.503000021,0.475,26,519.9869995,521.3109741,219.302002,302.0090027,2,18.02129936,33.86610031,16.81389999,0.694000006,3.181999922,7.06799984,9.423999786,0.996703982,10.02040005,5082.47998,12591.2998,
151,4/11/2025,4,0.652999997,0.852,26,678.7639771,680.492981,317.5109863,362.9819946,2,15.60029984,50.69219971,23.32889938,0.934000015,3.150000095,7.06799984,9.423999786,0.997375011,10.52400017,5089.850098,12605.40039,
152,4/11/2025,4,0.731000006,0.852,25.5,761.2769775,761.2769775,345.1809998,416.0960083,2,15.8657999,53.14530182,26.31110001,0.938000023,3.497999907,7.06799984,9.423999786,0.996765018,9.970089912,5083.930176,12596.59961,
153,4/11/2025,4,0.760999978,0.852,26,793.3129883,795.3330078,349.4020081,445.9309998,2,16.79199982,53.44039917,26.63409996,0.861999989,3.471999884,7.06799984,9.423999786,0.997070014,10.27219963,5087.709961,12599,
154,4/11/2025,4,0.759000003,0.852,26,791.4630127,793.4790039,349.1210022,444.3580017,2,16.7397995,53.11389923,26.62299919,0.870000005,3.374000072,7.06799984,9.423999786,0.997070014,10.27219963,5087.140137,12595.7998,
155,4/11/2025,4,0.783999979,0.852,25.5,817.5150146,817.5150146,341.1879883,476.3280029,2,18.13829994,52.63560104,26.34620094,0.861999989,3.279999971,7.06799984,9.423999786,0.996765018,10.02040005,5083.930176,12594.5,
156,4/11/2025,4,0.759000003,0.852,25.5,791.677002,791.677002,341.4599915,450.2170105,2,17.11870003,51.86130142,26.37540054,1.021999955,3.473999977,7.06799984,9.423999786,0.99713099,10.32260036,5087.009766,12602.5,
157,4/11/2025,4,0.778999984,0.852,25.5,812.3779907,812.3779907,336.8129883,475.5650024,2,18.24020004,51.08810043,26.15369987,0.878000021,3.444000006,7.06799984,9.423999786,0.996887028,10.17150021,5085.22998,12601.40039,
158,4/11/2025,4,0.788999975,0.852,25.5,823.5900269,823.5900269,332.5109863,491.07901,2,19.06240082,50.49959946,25.84049988,0.977999985,3.375999928,7.06799984,9.423999786,0.996948004,10.27219963,5085.569824,12603.7998,
159,4/11/2025,4,0.773000002,0.852,25.5,806.2800293,806.2800293,334.5409851,471.7390137,2,18.12619972,50.53340149,26.10339928,0.712000012,3.532000065,7.06799984,9.423999786,0.997008979,10.32260036,5085.120117,12601,
160,4/11/2025,4,0.808000028,0.852,25.5,843.1690063,843.1690063,330.2569885,512.9119873,2,19.76880074,49.6155014,26.02820015,0.912,3.614000082,7.06799984,9.423999786,0.996825993,10.17150021,5085,12599,
161,4/11/2025,4,0.772000015,0.852,25.5,805.6090088,805.6090088,328.3930054,477.2160034,2,18.65379906,49.90250015,25.65950012,0.81400001,3.555999994,7.06799984,9.423999786,0.997008979,10.27219963,5086.319824,12604.59961,
162,4/11/2025,4,0.776000023,0.852,25.5,808.9949951,808.9949951,326.8349915,482.1600037,2,18.69370079,49.21089935,25.87639999,0.885999978,3.595999956,7.06799984,9.423999786,0.996765018,10.02040005,5083.680176,12596.2002,
163,4/11/2025,4,0.790000021,0.852,25.5,824.8049927,824.8049927,322.3420105,502.4630127,2,19.74740028,48.39730072,25.52709961,1.080000043,3.644000053,7.06799984,9.423999786,0.996765018,10.22189999,5084.310059,12601,
164,4/11/2025,4,0.768999994,0.852,25.5,801.625,801.625,323.5020142,478.1239929,2,18.63909912,48.61790085,25.73019981,0.939999998,3.437999964,7.06799984,9.423999786,0.996948004,10.22189999,5085.120117,12601.7998,
165,4/11/2025,4,0.750999987,0.852,25.5,782.9089966,782.9089966,321.5469971,461.3619995,2,18.37590027,48.55450058,25.17760086,0.879999995,3.522000074,7.06799984,9.423999786,0.997192025,10.47360039,5086.379883,12605.7998,
166,4/11/2025,4,0.781000018,0.852,25.5,814.4869995,814.4869995,317.3269958,497.1589966,2,19.8845005,47.93519974,25.08049965,0.75999999,3.529999971,7.06799984,9.423999786,0.996887028,10.27219963,5084.470215,12601.40039,
167,4/11/2025,4,0.81400001,0.852,25.5,849.723999,849.723999,319.9169922,529.8070068,2,20.60099983,47.67879868,25.79780006,0.986000001,3.657999992,7.06799984,9.423999786,0.996887028,10.22189999,5086.120117,12602.59961,
168,4/11/2025,4,0.778999984,0.852,25.5,813.0900269,813.0900269,314.7099915,498.3789978,2,19.95750046,46.85850143,25.04999924,0.916000009,3.579999924,7.06799984,9.423999786,0.996887028,10.27219963,5084.580078,12599,
169,4/11/2025,4,0.734000027,0.852,25.5,765.3969727,765.3969727,308.8240051,456.572998,2,18.60020065,46.37779999,24.62039948,0.962000012,3.618000031,7.06799984,9.423999786,0.997008979,10.42329979,5087.450195,12602.59961,
170,4/11/2025,4,0.81400001,0.852,25.5,849.9520264,849.9520264,311.3659973,538.5859985,2,21.7840004,46.57839966,24.7996006,0.948000014,3.512000084,7.06799984,9.423999786,0.996948004,10.27219963,5084.870117,12602.2002,
171,4/11/2025,4,0.828000009,0.852,25.5,864.1669922,864.1669922,311.0759888,553.0910034,2,22.22089958,46.11240005,24.97290039,0.850000024,3.614000082,7.06799984,9.423999786,0.996703982,10.22189999,5082.72998,12603.40039,
172,4/11/2025,4,0.782000005,0.852,25.5,815.7199707,815.7199707,307.7179871,508.0020142,2,20.61680031,45.95729828,24.70960045,0.808000028,3.70600009,7.06799984,9.423999786,0.997192025,10.47360039,5089.009766,12604.2002,
173,4/11/2025,4,0.75,0.852,25.5,781.9790039,781.9790039,306.82901,475.151001,2,19.28499985,45.22480011,24.71529961,0.930000007,3.74000001,7.06799984,9.423999786,0.996887028,10.32260036,5085.910156,12602.59961,
174,4/11/2025,4,0.75,0.852,25.5,782.4160156,782.4160156,308.8659973,473.5499878,2,19.23550034,45.91419983,24.69689941,0.833999991,3.655999899,7.06799984,9.423999786,0.996825993,10.07079983,5084.5,12597.40039,
175,4/11/2025,4,0.763000011,0.852,25.5,795.3439941,795.3439941,304.375,490.9689941,2,20.22430038,44.97330093,24.35950089,1.083999991,3.782000065,7.06799984,9.423999786,0.996581972,10.02040005,5083.109863,12595.2998,
176,4/11/2025,4,0.75,0.852,25.5,781.4219971,781.4219971,302.5740051,478.8469849,2,19.75900078,44.82040024,24.30859947,1.019999981,3.660000086,7.06799984,9.423999786,0.996948004,10.27219963,5084.240234,12600.59961,
177,4/11/2025,4,0.818000019,0.852,25.5,854.1380005,854.1380005,303.5629883,550.5750122,2,22.6371994,45.46459961,24.39609909,0.953999996,3.522000074,7.06799984,9.423999786,0.996948004,10.27219963,5085.879883,12603,
178,4/11/2025,4,0.76700002,0.852,25.5,799.9689941,799.9689941,303.7550049,496.2139893,2,20.23250008,45.25540161,24.60210037,0.842000008,3.470000029,7.06799984,9.423999786,0.996887028,10.17150021,5085.890137,12602.2002,
179,4/11/2025,4,0.77700001,0.852,25.5,810.9320068,810.9320068,298.6830139,512.2490234,2,21.39520073,44.07099915,24.01849937,0.825999975,3.851999998,7.06799984,9.423999786,0.996825993,10.17150021,5084.310059,12605.40039,
180,4/11/2025,4,0.77700001,0.852,25.5,810.9990234,810.9990234,300.4920044,510.5069885,2,20.99530029,44.5848999,24.38979912,0.769999981,3.660000086,7.06799984,9.423999786,0.996948004,10.37290001,5086.069824,12605.40039,
181,4/11/2025,4,0.726000011,0.852,25.5,756.5479736,756.5479736,296.625,459.9230042,2,19.19470024,43.97880173,24.03429985,0.712000012,3.506000042,7.06799984,9.423999786,0.996948004,10.37290001,5087.640137,12608.59961,
182,4/11/2025,4,0.808000028,0.852,25.5,843.184021,843.184021,297.730011,545.4539795,2,22.4090004,44.24750137,24.41390038,1.036000013,3.614000082,7.06799984,9.423999786,0.997008979,10.32260036,5086.759766,12605.7998,
183,4/11/2025,4,0.720000029,0.852,25.5,749.8309937,749.8309937,297.303009,452.5280151,2,18.97400093,44.0304985,23.92740059,0.853999972,3.506000042,7.06799984,9.423999786,0.996765018,10.12119961,5083.990234,12597,
184,4/11/2025,4,0.791000009,0.852,25.5,825.3720093,825.3720093,296.4440002,528.9279785,2,21.77070045,43.50099945,24.37120056,0.822000027,3.65199995,7.06799984,9.423999786,0.996887028,10.27219963,5085.709961,12606.2002,
185,4/11/2025,4,0.737999976,0.852,25.5,769.3829956,769.3829956,291.9719849,477.4110107,2,20.35779953,43.21640015,23.52709961,1.021999955,3.696000099,7.06799984,9.423999786,0.996765018,10.17150021,5083.990234,12602.2002,
186,4/11/2025,4,0.762000024,0.852,25.5,794.9060059,794.9060059,294.9899902,499.9150085,2,20.92740059,43.30630112,23.96269989,0.888000011,3.766000032,7.06799984,9.423999786,0.996887028,10.22189999,5085.22998,12601.7998,
187,4/11/2025,4,0.805000007,0.852,25.5,839.8070068,839.8070068,296.1659851,543.6409912,2,22.54050064,44.02809906,24.19370079,1.080000043,3.364000082,7.06799984,9.423999786,0.996887028,10.27219963,5085.339844,12603.7998,
188,4/11/2025,4,0.786000013,0.852,25.5,819.5679932,819.5679932,295.9419861,523.6259766,2,21.63229942,44.16749954,24.28129959,0.870000005,3.486000061,7.06799984,9.423999786,0.996887028,10.27219963,5084.169922,12600.59961,
189,4/11/2025,4,0.809000015,0.852,25.5,844.2399902,844.2399902,296.6029968,547.6370239,2,22.54080009,43.78969955,24.3682003,0.765999973,3.53399992,7.06799984,9.423999786,0.997008979,10.32260036,5087.640137,12602.59961,
190,4/11/2025,4,0.779999971,0.852,25.5,814.0939941,814.0939941,298.7860107,515.3079834,2,21.08270073,43.9231987,24.51860046,0.846000016,3.788000107,7.06799984,9.423999786,0.996887028,10.12119961,5084.02002,12603.40039,
191,4/11/2025,4,0.74000001,0.852,25.5,770.9000244,770.9000244,292.6549988,478.2449951,2,20.2507,43.48059845,23.68569946,0.874000013,3.660000086,7.06799984,9.423999786,0.997070014,10.52400017,5087.330078,12605,
192,4/11/2025,4,0.720000029,0.852,25.5,749.6719971,749.6719971,290.4190063,459.2529907,2,19.60709953,43.21879959,23.50020027,0.758000016,3.595999956,7.06799984,9.423999786,0.996703982,10.12119961,5082.799805,12599.40039,
193,4/11/2025,4,0.773000002,0.852,25.5,806.0120239,806.0120239,290.9970093,515.0150146,2,21.84760094,42.71559906,23.65399933,0.839999974,3.874000072,7.06799984,9.423999786,0.996581972,10.12119961,5082.040039,12598.59961,
194,4/11/2025,4,0.717999995,0.852,25.5,748.2750244,748.2750244,293.8729858,454.4020081,2,19.01370049,43.30039978,23.97340012,0.694000006,3.660000086,7.06799984,9.423999786,0.996887028,10.27219963,5085.109863,12603.7998,
195,4/11/2025,4,0.768000007,0.852,25.5,801.3640137,801.3640137,288.4700012,512.8939819,2,22.02249908,42.67290115,23.3593998,0.875999987,3.805999994,7.06799984,9.423999786,0.997008979,10.32260036,5085.120117,12601.7998,
196,4/11/2025,4,0.758000016,0.852,25.5,790.0349731,790.0349731,293.5549927,496.480011,2,20.69709969,43.47100067,24.05990028,0.825999975,3.588000059,7.06799984,9.423999786,0.997008979,10.27219963,5084.049805,12603.7998,
197,4/11/2025,4,0.792999983,0.852,25.5,827.9550171,827.9550171,291.868988,536.0859985,2,22.59889984,42.74420166,23.79879951,0.967999995,3.805999994,7.06799984,9.423999786,0.996765018,10.12119961,5082.669922,12599.40039,
198,4/11/2025,4,0.74000001,0.852,25.5,771.2109985,771.2109985,287.2529907,483.9580078,2,20.89710045,42.62170029,23.22430038,0.737999976,3.644000053,7.06799984,9.423999786,0.997192025,10.42329979,5087.689941,12606.2002,
199,4/11/2025,4,0.73299998,0.852,25.5,763.5570068,763.5570068,290.04599,473.5109863,2,20.12350082,43.10169983,23.60370064,0.815999985,3.595999956,7.06799984,9.423999786,0.996887028,10.27219963,5085.899902,12602.2002,
200,4/11/2025,4,0.726000011,0.852,25.5,756.5720215,756.5720215,291.881012,464.6910095,2,19.61420059,42.84600067,23.76119995,0.878000021,3.605999947,7.06799984,9.423999786,0.997070014,10.52400017,5088.589844,12606.59961,
