ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
61,4/11/2025,4,0.167999998,0.15,25,178.9299927,178.4750061,145.4250031,33.04919815,2,6.126520157,38.92580032,5.409309864,0.388000011,1.305999994,7.06799984,9.423999786,0.997253001,10.67500019,5088.399902,12613.09961,
62,4/11/2025,4,0.166999996,0.15,25,177.9900055,177.5370026,143.4259949,34.11159897,2,6.190740108,38.88970184,5.52696991,0.405999988,1.212000012,7.06799984,9.423999786,0.996948004,10.37290001,5086.640137,12606.2002,
63,4/11/2025,4,0.166999996,0.15,25,177.9819946,177.529007,143.9620056,33.56719971,2,6.172689915,39.17419815,5.453000069,0.395999998,1.187999964,7.06799984,9.423999786,0.997253001,10.72539997,5088.02002,12612.7002,
64,4/11/2025,4,0.166999996,0.15,25.5,177.8589935,177.8589935,143.2019958,34.65739822,2,6.080959797,39.01399994,5.716420174,0.321999997,1.24000001,7.06799984,9.423999786,0.997008979,10.37290001,5086.069824,12607,
65,4/11/2025,4,0.167999998,0.15,25.5,179.0610046,179.0610046,144.5209961,34.54079819,2,5.825930119,39.55220032,5.944769859,0.409999996,1.174000025,7.06799984,9.423999786,0.997313976,10.72539997,5089.779785,12611.09961,
66,4/11/2025,4,0.172000006,0.15,25.5,183.1499939,183.1499939,144.4920044,38.65829849,2,6.763770103,39.40739822,5.734389782,0.419999987,1.287999988,7.06799984,9.423999786,0.996703982,10.22189999,5083.299805,12598.59961,
67,4/11/2025,4,0.172000006,0.15,25.5,182.3990021,182.3990021,146.651001,35.7478981,2,6.31028986,39.72000122,5.682700157,0.462000012,1.248000026,7.06799984,9.423999786,0.996887028,10.32260036,5083.5,12603.40039,
68,4/11/2025,4,0.179000005,0.15,25.5,189.6690063,189.6690063,145.7749939,43.89440155,2,7.131400108,39.3730011,6.175059795,0.425999999,1.220000029,7.06799984,9.423999786,0.996765018,10.27219963,5083.990234,12598.2002,
69,4/11/2025,4,0.175999999,0.15,25.5,186.4329987,186.4329987,147.7929993,38.6393013,2,6.578760147,39.85520172,5.891689777,0.39199999,1.289999962,7.06799984,9.423999786,0.996887028,10.32260036,5084.97998,12601,
70,4/11/2025,4,0.181999996,0.15,25.5,193.0879974,193.0879974,151.1950073,41.8932991,2,6.642230034,39.6969986,6.325650215,0.568000019,1.19599998,7.06799984,9.423999786,0.997070014,10.47360039,5087.709961,12606.2002,
71,4/11/2025,4,0.177000001,0.15,25.5,187.6210022,187.6210022,144.4409943,43.17979813,2,6.890920162,38.72869873,6.286530018,0.469999999,1.271999955,7.06799984,9.423999786,0.996765018,10.17150021,5084.049805,12600.59961,
