ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
15,4/15/2025,4,0,0,24.5,9.212820053,9.16590023,4.330910206,4.834990025,1,0.504037023,14.94480038,9.62071991,0.256000012,,,0.40200001,0.997070014,10.92679977,5090.919922,12615.2002,
16,4/15/2025,4,0,0,24.5,11.62170029,11.5625,4.714250088,6.848279953,1,0.704912007,14.49269962,9.741840363,0.233999997,,,0.437999994,0.997253001,11.07789993,5094.060059,12618.7002,
17,4/15/2025,4,0,0,24.5,12.14869976,12.08679962,4.70690012,7.379920006,1,0.799359024,13.61450005,9.261119843,0.225999996,,,0.458000004,0.996887028,10.87650013,5090.72998,12608.59961,
18,4/15/2025,4,0,0,24.5,11.16090012,11.10400009,4.725140095,6.378890038,1,0.666069984,14.40699959,9.605640411,0.241999999,,,0.43599999,0.997008979,10.87650013,5090.72998,12607.7998,
19,4/15/2025,4,0,0,25,14.16069984,14.12460041,5.356180191,8.768449783,1,0.876745999,14.61289978,10.02929974,0.231999993,,,0.486000001,0.997192025,11.02750015,5092.950195,12614.2998,
20,4/15/2025,4,0,0,25,12.5053997,12.47360039,5.095359802,7.378230095,1,0.761198997,14.34109974,9.720789909,0.257999986,,,0.477999985,0.99713099,10.77579975,5093.810059,12609.90039,
21,4/15/2025,4,0,0,25,15.00049973,14.9623003,5.612999916,9.349269867,1,0.909487009,14.95230007,10.31120014,0.230000004,,,0.492000014,0.996948004,10.82610035,5090.330078,12609,
22,4/15/2025,4,0,0,25.5,12.31210041,12.31210041,4.978459835,7.333670139,1,0.715994,15.23410034,10.27460003,0.228,,,0.433999985,0.996887028,10.77579975,5092.930176,12606.2002,
23,4/15/2025,4,0,0,25.5,14.54039955,14.54039955,5.594099998,8.94633007,1,0.853100002,15.34529972,10.52089977,0.236000001,,,0.481999993,0.996765018,10.52400017,5089.779785,12605.7998,
24,4/15/2025,4,0,0,26,13.54969978,13.58419991,5.480169773,8.103980064,1,0.788838983,15.14970016,10.30480003,0.244000003,,,0.472000003,0.996948004,10.67500019,5092.399902,12604.59961,
25,4/15/2025,4,0,0,26,13.09010029,13.12339973,5.443560123,7.679840088,1,0.763653994,14.86800003,10.09060001,0.25999999,,,0.479999989,0.996643007,10.42329979,5092.990234,12597.7998,
26,4/15/2025,4,0,0,26,11.4229002,11.45199966,4.895840168,6.55614996,1,0.640313983,15.4684,10.2741003,0.244000003,,,0.430000007,0.996581972,10.47360039,5093.120117,12598.2002,
27,4/15/2025,4,0,0,26,13.34710026,13.3810997,5.212920189,8.168169975,1,0.811930001,14.78170013,10.09039974,0.230000004,,,0.463999987,0.997008979,10.62469959,5097.339844,12607.40039,
28,4/15/2025,4,0,0,26.5,11.02540016,11.08150005,4.670639992,6.410870075,1,0.653064013,14.75199986,9.846650124,0.236000001,,,0.423999995,0.996948004,10.72539997,5095.859863,12608.2002,
29,4/15/2025,4,0,0,26.5,13.61069965,13.68000031,5.29335022,8.386639595,1,0.822893977,14.97509956,10.22469997,0.230000004,,,0.467999995,0.996765018,10.57429981,5095.569824,12601.40039,
30,4/15/2025,4,0,0,26.5,12.95330048,13.01930046,5.149909973,7.86935997,1,0.802627027,14.43739986,9.836330414,0.236000001,,,0.467999995,0.996765018,10.52400017,5093.680176,12598.59961,
31,4/15/2025,4,0,0,26.5,11.89830017,11.95890045,4.961289883,6.997650146,1,0.735186994,14.12919998,9.549679756,0.252000004,,,0.463999987,0.996703982,10.42329979,5093.609863,12597.7998,
32,4/15/2025,4,0,0,26.5,12.82960033,12.89500046,5.105539799,7.789420128,1,0.799812019,14.39640045,9.770680428,0.238000005,,,0.472000003,0.996765018,10.47360039,5093.75,12601.40039,
33,4/15/2025,4,0,0,27,10.64869976,10.73009968,4.809239864,5.9208498,1,0.612582028,14.68280029,9.699150085,0.25999999,,,0.437999994,0.996520996,10.27219963,5091.359863,12598.2002,
34,4/15/2025,4,0,0,27,13.60149956,13.70540047,5.30272007,8.402689934,1,0.845135987,14.60319996,9.976510048,0.228,,,0.474000007,0.996581972,10.32260036,5089.970215,12595.2998,
35,4/15/2025,4,0,0,27,11.15929985,11.24450016,4.929059982,6.315440178,1,0.614597023,15.58969975,10.31229973,0.25,,,0.428000003,0.996460021,10.12119961,5090.160156,12588.90039,
36,4/15/2025,4,0,0,27,11.92329979,12.01439953,5.037250042,6.977169991,1,0.699214995,14.94499969,10.01340008,0.244000003,,,0.448000014,0.996520996,10.22189999,5091.609863,12594.5,
37,4/15/2025,4,0,0,27,13.84619999,13.95189953,5.305520058,8.646400452,1,0.833203018,15.2116003,10.41030025,0.224000007,,,0.463999987,0.996825993,10.47360039,5095.450195,12597.40039,
38,4/15/2025,4,0,0,27.5,10.2723999,10.37699986,4.543379784,5.833610058,1,0.558215976,16.06649971,10.48950005,0.228,,,0.389999986,0.996276975,10.07079983,5092.299805,12585.7002,
39,4/15/2025,4,0,0,27.5,14.17140007,14.31569958,5.655210018,8.6605196,1,0.771489024,16.62010002,11.2656002,0.231999993,,,0.456,0.996460021,10.12119961,5091.859863,12591.40039,
40,4/15/2025,4,0,0,27.5,13.65880013,13.7979002,5.396840096,8.401089668,1,0.810878992,15.24069977,10.39859962,0.230000004,,,0.463999987,0.99633801,10.07079983,5091.859863,12584.90039,
41,4/15/2025,4,0,0,27.5,14.0532999,14.19639969,5.4198699,8.776530266,1,0.851682007,15.08769989,10.33780003,0.225999996,,,0.472000003,0.996825993,10.37290001,5096.890137,12593.2998,
42,4/15/2025,4,0,0,28,14.75829983,14.94620037,5.763239861,9.182929993,1,0.851034999,15.80770016,10.82800007,0.244000003,,,0.49000001,0.996520996,10.07079983,5091.919922,12585.2998,
43,4/15/2025,4,0,0,28,12.74960041,12.9119997,5.541810036,7.370160103,1,0.689149022,16.0189991,10.73260021,0.256000012,,,0.456,0.996460021,9.970089912,5091.72998,12587,
44,4/15/2025,4,0,0,28,13.36970043,13.53989983,5.298190117,8.241689682,1,0.771915019,15.8071003,10.71679974,0.222000003,,,0.44600001,0.996276975,9.718319893,5089.089844,12579.59961,
45,4/15/2025,4,0,0,28,15.18050003,15.37370014,5.93295002,9.440779686,1,0.882686019,15.63669968,10.73480034,0.238000005,,,0.493999988,0.99633801,9.819029808,5091.609863,12581.2002,
46,4/15/2025,4,0,0,28,12.68080044,12.84220028,5.271520138,7.570730209,1,0.685523987,16.57909966,11.08430004,0.230000004,,,0.430000007,0.99633801,9.819029808,5092.359863,12580.40039,
47,4/15/2025,4,0,0,28.5,13.87370014,14.00870037,5.828460217,8.180199623,1,0.741683006,16.36529922,11.06910038,0.256000012,,,0.469999999,0.996398985,9.869379997,5092.689941,12580,
48,4/15/2025,4,0,0,28.5,15.30480003,15.45359993,6.211050034,9.242560387,1,0.849676013,15.97910023,10.91310024,0.263999999,,,0.512000024,0.996765018,10.02040005,5094.5,12586.5,
49,4/15/2025,4,0,0,28.5,12.23349953,12.35239983,5.438799858,6.913619995,1,0.671266019,15.44620037,10.33090019,0.268000007,,,0.462000012,0.996948004,10.17150021,5097.120117,12594.09961,
50,4/15/2025,4,0,0,28.5,13.32769966,13.45730019,5.422019958,8.035280228,1,0.735377014,16.2215004,10.96490002,0.233999997,,,0.44600001,0.996520996,9.869379997,5093.240234,12580.40039,
51,4/15/2025,4,0.165000007,0.15,24,175.128006,173.7899933,164.6130066,9.176670074,2,2.226069927,91.63420105,4.133210182,0.532000005,1.092000008,4.015999794,5.493999958,0.997375011,10.87650013,5091.859863,12613.09961,
52,4/15/2025,4,0.151999995,0.15,24,162.7660065,161.522995,155.2769928,6.245409966,2,1.57664001,91.936203,3.971400023,0.515999973,1.067999959,3.717999935,4.797999859,0.997437,10.87650013,5093.120117,12611.5,
53,4/15/2025,4,0.156000003,0.15,24.5,165.9539948,165.1089935,158.3899994,6.71928978,2,1.673239946,92.33329773,4.025559902,0.533999979,1.057999969,3.796000004,4.918000221,0.997559011,11.02750015,5094.379883,12615.09961,
54,4/15/2025,4,0.158000007,0.15,24.5,168.4929962,167.6340027,160.1849976,7.449220181,2,1.82565999,92.82759857,4.092279911,0.493999988,1.06400001,3.819999933,4.995999813,0.997070014,10.52400017,5091.22998,12603.40039,
55,4/15/2025,4,0.160999998,0.15,24.5,171.4819946,170.6089935,162.5749969,8.034449577,2,1.954409957,92.72149658,4.122019768,0.540000021,1.074000001,3.937999964,5.203999996,0.997313976,10.82610035,5094.689941,12611.09961,
56,4/15/2025,4,0.159999996,0.15,24.5,170.6130066,169.7440033,162.5039978,7.240300179,2,1.786239982,92.42720032,4.06403017,0.518000007,1.057999969,3.926000118,5.197999954,0.997375011,10.82610035,5094.25,12611.09961,
57,4/15/2025,4,0.162,0.15,25,172.7449951,172.3049927,164.3670044,7.937719822,2,1.92426002,93.19300079,4.136179924,0.483999997,1.057999969,3.888000011,5.257999897,0.997313976,10.67500019,5093.240234,12608.2002,
58,4/15/2025,4,0.160999998,0.15,25,171.9080048,171.470993,164.6710052,6.799819946,2,1.683230042,92.78269958,4.05012989,0.493999988,1.059999943,3.980000019,5.199999809,0.997437,10.77579975,5095.600098,12609.90039,
59,4/15/2025,4,0.165000007,0.15,25,175.6799927,175.2319946,166.8580017,8.374919891,2,2.027349949,92.77580261,4.142089844,0.547999978,1.085999966,4.006000042,5.427999973,0.997313976,10.77579975,5095.819824,12601,
60,4/15/2025,4,0.164000005,0.15,25,174.2330017,173.7890015,166.1820068,7.606490135,2,1.856529951,92.93409729,4.108429909,0.501999974,1.06400001,4.044000149,5.34800005,0.997253001,10.62469959,5095.009766,12603,
61,4/15/2025,4,0.164000005,0.15,25.5,174.7019958,174.7019958,167.3529968,7.349359989,2,1.787850022,93.78410339,4.122550011,0.513999999,1.074000001,4.032000065,5.228000164,0.99713099,10.57429981,5094.5,12602.7998,
62,4/15/2025,4,0.165000007,0.15,25.5,175.4550018,175.4550018,168.0980072,7.356510162,2,1.799270034,93.17320251,4.099370003,0.527999997,1.070000052,4.046000004,5.400000095,0.997375011,10.67500019,5094.379883,12603.40039,
63,4/15/2025,4,0.165000007,0.15,25.5,175.4869995,175.4869995,168.1049957,7.381979942,2,1.790660024,93.93930054,4.135369778,0.460000008,1.049999952,4.099999905,5.346000195,0.996887028,10.37290001,5090.549805,12599,
64,4/15/2025,4,0.165999994,0.15,25.5,176.3869934,176.3869934,168.5079956,7.8791399,2,1.917140007,92.91729736,4.123429775,0.5,1.077999949,4.102000237,5.452000141,0.996703982,10.07079983,5089.080078,12594.09961,
65,4/15/2025,4,0.166999996,0.15,26,177.7830048,178.2359924,169.3379974,8.89855957,2,2.127579927,93.41390228,4.195030212,0.518000007,1.074000001,4.111999989,5.458000183,0.997008979,10.37290001,5093.180176,12601.40039,
66,4/15/2025,4,0.165999994,0.15,26,176.7810059,177.2319946,169.3739929,7.857349873,2,1.893820047,93.936203,4.161650181,0.497999996,1.059999943,4.09800005,5.407999992,0.996948004,10.27219963,5092.649902,12605.7998,
67,4/15/2025,4,0.167999998,0.15,26,179.1329956,179.5890045,171.3970032,8.19137001,2,1.966009974,93.88050079,4.177969933,0.526000023,1.065999985,4.150000095,5.504000187,0.997253001,10.57429981,5094.439941,12604.2002,
68,4/15/2025,4,0.169,0.15,26,179.272995,179.7290039,171.8289948,7.900400162,2,1.889770031,94.64579773,4.191870213,0.518000007,1.059999943,4.173999786,5.504000187,0.997313976,10.52400017,5094.379883,12603.7998,
69,4/15/2025,4,0.172000006,0.15,26.5,182.3390045,183.2669983,174.904007,8.363479614,2,1.968029976,95.8219986,4.26320982,0.523999989,1.080000043,4.170000076,5.546000004,0.996825993,10.12119961,5091.540039,12590.5,
70,4/15/2025,4,0.170000002,0.15,26.5,180.8119965,181.7330017,173.3470001,8.38613987,2,1.983129978,95.19709778,4.240389824,0.536000013,1.057999969,4.125999928,5.573999882,0.997253001,10.42329979,5093.939941,12602.2002,
71,4/15/2025,4,0.166999996,0.15,26.5,177.8639984,178.7689972,170.8699951,7.899400234,2,1.905380011,93.85510254,4.157259941,0.472000003,1.052000046,4.197999954,5.493999958,0.997253001,10.52400017,5094.629883,12599.7998,
72,4/15/2025,4,0.171000004,0.15,26.5,182.1109924,183.0379944,174.8880005,8.150119781,2,1.924679995,95.64689636,4.247509956,0.497999996,1.06400001,4.153999805,5.453999996,0.996948004,10.22189999,5091.459961,12591.2998,
73,4/15/2025,4,0.171000004,0.15,26.5,181.371994,182.2960052,173.9219971,8.373339653,2,1.984840035,94.99669647,4.230800152,0.492000014,1.059999943,4.130000114,5.552000046,0.99713099,10.32260036,5091.040039,12599.40039,
74,4/15/2025,4,0.172000006,0.15,26.5,183.0410004,183.9730072,174.5780029,9.39470005,2,2.192589998,95.47650146,4.297599792,0.512000024,1.065999985,4.205999851,5.622000217,0.997008979,10.17150021,5092.109863,12594.90039,
75,4/15/2025,4,0.171000004,0.15,27,181.9640045,183.3540039,174.3600006,8.993740082,2,2.113379955,95.23789978,4.268119812,0.504000008,1.059999943,4.179999828,5.611999989,0.997070014,10.32260036,5092.109863,12596.2002,
76,4/15/2025,4,0.171000004,0.15,27,181.7149963,183.1029968,173.9609985,9.141989708,2,2.143369913,95.15830231,4.27752018,0.519999981,1.080000043,4.190000057,5.527999878,0.99713099,10.37290001,5092.169922,12599.59961,
77,4/15/2025,4,0.171000004,0.15,27,182.0639954,183.4550018,174.4579926,8.996689796,2,2.108439922,95.45420074,4.28057003,0.512000024,1.055999994,4.222000122,5.602000237,0.996825993,10.07079983,5088.459961,12590.09961,
78,4/15/2025,4,0.172000006,0.15,27,182.6159973,184.0110016,174.098999,9.911560059,2,2.305500031,95.29029846,4.314099789,0.513999999,1.049999952,4.21600008,5.645999908,0.996520996,9.819029808,5087.450195,12595.7998,
79,4/15/2025,4,0.172000006,0.15,27,182.8150024,184.2109985,174.9409943,9.270119667,2,2.166039944,95.45050049,4.292860031,0.519999981,1.062000036,4.188000202,5.611999989,0.996948004,10.17150021,5092.600098,12595.7998,
80,4/15/2025,4,0.172000006,0.15,27,182.8739929,184.2709961,175.3320007,8.939299583,2,2.108409882,94.87550354,4.253580093,0.536000013,1.059999943,4.242000103,5.748000145,0.996765018,10.02040005,5091.419922,12587.2998,
81,4/15/2025,4,0.172999993,0.15,27,184.1439972,185.5509949,175.848999,9.701880455,2,2.257119894,95.46790314,4.310709953,0.501999974,1.06400001,4.262000084,5.843999863,0.99713099,10.37290001,5093.370117,12600.40039,
82,4/15/2025,4,0.171000004,0.15,27,182.1239929,183.5149994,173.3690033,10.14599991,2,2.409960032,92.97290039,4.224480152,0.504000008,1.072000027,4.308000088,5.802000046,0.996581972,9.718319893,5087.52002,12584.09961,
83,4/15/2025,4,0.172000006,0.15,27,183.1150055,184.5130005,175.4190063,9.094240189,2,2.156759977,94.03769684,4.228489876,0.49000001,1.067999959,4.28399992,5.71999979,0.997192025,10.32260036,5094.129883,12595,
84,4/15/2025,4,0.173999995,0.15,27,184.4049988,185.8139954,176.4869995,9.326860428,2,2.195230007,94.61959839,4.261179924,0.483999997,1.059999943,4.289999962,5.803999901,0.997070014,10.22189999,5092.049805,12593.7002,
85,4/15/2025,4,0.173999995,0.15,27,184.3999939,185.8090057,176.7749939,9.033349991,2,2.129909992,94.81549835,4.254169941,0.519999981,1.052000046,4.322000027,5.815999985,0.996948004,9.970089912,5090.029785,12584.5,
86,4/15/2025,4,0.174999997,0.15,27.5,186.0619965,187.9570007,178.1439972,9.812970161,2,2.311180115,94.09999847,4.259910107,0.555999994,1.077999949,4.357999802,5.923999786,0.996703982,9.869379997,5088.649902,12583.7002,
87,4/15/2025,4,0.174999997,0.15,27.5,185.4420013,187.3309937,177.1649933,10.16559982,2,2.397269964,93.62580109,4.253210068,0.50999999,1.075999975,4.291999817,5.926000118,0.997008979,10.02040005,5090.220215,12590.5,
88,4/15/2025,4,0.172999993,0.15,27.5,183.2940063,185.1609955,175.9889984,9.17140007,2,2.182499886,93.68669891,4.214600086,0.501999974,1.074000001,4.285999775,5.843999863,0.997070014,10.12119961,5092.609863,12593.7002,
89,4/15/2025,4,0.173999995,0.15,27.5,184.5659943,186.4459991,176.7400055,9.706430435,2,2.307699919,93.20659637,4.220789909,0.50999999,1.070000052,4.394000053,5.940000057,0.996520996,9.718319893,5085.689941,12584.2002,
90,4/15/2025,4,0.175999999,0.15,27.5,186.7319946,188.6340027,177.779007,10.85490036,2,2.547090054,93.50839996,4.273690224,0.501999974,1.077999949,4.484000206,6.119999886,0.997192025,10.22189999,5094.200195,12595.7998,
91,4/15/2025,4,0.174999997,0.15,27.5,185.3800049,187.2680054,177.9579926,9.3104496,2,2.226079941,92.98239899,4.195250034,0.505999982,1.077999949,4.403999805,6.050000191,0.996948004,10.07079983,5090.470215,12587.7002,
92,4/15/2025,4,0.174999997,0.15,27.5,185.4349976,187.322998,177.5209961,9.801980019,2,2.343899965,92.51480103,4.195230007,0.495999992,1.065999985,4.412000179,6.102000237,0.996825993,9.970089912,5089.720215,12586.90039,
93,4/15/2025,4,0.172999993,0.15,27.5,183.2449951,185.1119995,175.8329926,9.27834034,2,2.238159895,92.12049866,4.157450199,0.497999996,1.090000033,4.407999992,6.010000229,0.99713099,10.17150021,5093.430176,12592.5,
94,4/15/2025,4,0.172999993,0.15,27.5,183.8419952,185.7149963,176.0549927,9.660099983,2,2.311830044,92.63169861,4.193399906,0.505999982,1.077999949,4.415999889,5.980000019,0.996460021,9.617609978,5084.680176,12579.59961,
95,4/15/2025,4,0.172999993,0.15,27.5,183.3339996,185.201004,175.7960052,9.405179977,2,2.271630049,91.85600281,4.152959824,0.456,1.082000017,4.460000038,5.964000225,0.996948004,9.919739723,5089.529785,12587.7002,
96,4/15/2025,4,0.174999997,0.15,27.5,185.3840027,187.2720032,176.673996,10.59860039,2,2.527580023,92.10209656,4.206260204,0.518000007,1.065999985,4.446000099,6.165999889,0.996887028,9.970089912,5088.779785,12586.90039,
97,4/15/2025,4,0.172000006,0.15,27.5,182.6900024,184.5500031,175.6150055,8.935079575,2,2.179430008,91.43309784,4.111780167,0.519999981,1.083999991,4.441999912,5.912000179,0.997070014,10.02040005,5092.240234,12589.7002,
98,4/15/2025,4,0.173999995,0.15,27.5,184.6399994,186.5209961,176.9640045,9.55712986,2,2.305190086,91.85410309,4.159110069,0.497999996,1.075999975,4.467999935,6.061999798,0.996825993,9.970089912,5088.399902,12584.5,
99,4/15/2025,4,0.172999993,0.15,27.5,184.2100067,186.0870056,177.3170013,8.769599915,2,2.139600039,91.61270142,4.112020016,0.497999996,1.085999966,4.546000004,6.03000021,0.996765018,9.768679619,5089.279785,12585.2998,
100,4/15/2025,4,0.174999997,0.15,27.5,185.8630066,187.7559967,177.0010071,10.7553997,2,2.590229988,91.09130096,4.165520191,0.537999988,1.092000008,4.501999855,6.085999966,0.996825993,9.869379997,5090.72998,12583.7002,
101,4/15/2025,4,0.508000016,0.475,27.5,525.3590088,530.710022,504.4880066,26.22229958,2,2.314470053,251.1130066,11.36859989,0.550000012,1.131999969,4.656000137,6.285999775,0.996581972,9.516909599,5087.52002,12579.2002,
102,4/15/2025,4,0.515999973,0.475,27.5,533.8969727,539.335022,511.8760071,27.45899963,2,2.413810015,250.904007,11.4126997,0.560000002,1.133999944,4.756000042,6.418000221,0.996765018,9.718319893,5088.080078,12585.7002,
103,4/15/2025,4,0.519999981,0.475,27.5,538.0310059,543.5109863,515.4130249,28.09810066,2,2.48119998,249.2640076,11.36050034,0.532000005,1.144000053,4.84800005,6.579999924,0.996825993,9.718319893,5090.290039,12583.2998,
104,4/15/2025,4,0.531000018,0.475,27.5,550.1729736,555.7769775,524.8389893,30.93840027,2,2.805069923,240.2669983,11.06589985,0.561999977,1.179999948,5.127999783,7.06799984,0.996703982,9.718319893,5089.470215,12580.7998,
105,4/15/2025,4,0.535000026,0.475,27.5,554.0859985,559.7299805,528.2860107,31.4442997,2,2.842200041,240.6710052,11.10070038,0.560000002,1.184000015,5.136000156,7.113999844,0.996643007,9.667969704,5088.370117,12576.40039,
106,4/15/2025,4,0.533999979,0.475,27.5,552.9840088,558.6170044,526.3839722,32.23239899,2,2.952660084,236.7839966,10.95119953,0.550000012,1.182000041,5.268000126,7.288000107,0.996825993,9.718319893,5088.080078,12586.5,
107,4/15/2025,4,0.533999979,0.475,27.5,553.1350098,558.7689819,527.9520264,30.81719971,2,2.873059988,233.1600037,10.76369953,0.551999986,1.203999996,5.342000008,7.335999966,0.996520996,9.416199684,5084.870117,12580,
108,4/15/2025,4,0.535000026,0.475,27.5,554.2849731,559.9310303,527.5830078,32.34719849,2,3.020240068,231.8710022,10.74619961,0.565999985,1.210000038,5.374000072,7.440000057,0.996643007,9.617609978,5088.759766,12583.7002,
109,4/15/2025,4,0.532000005,0.475,27.5,550.7089844,556.3189697,524.6989746,31.61989975,2,2.972079992,230.6040039,10.67549992,0.565999985,1.207999945,5.383999825,7.381999969,0.996581972,9.516909599,5087.200195,12580,
110,4/15/2025,4,0.537999988,0.475,27.5,556.7030029,562.3740234,529.2089844,33.16469955,2,3.141819954,227.8079987,10.59010029,0.569999993,1.228000045,5.495999813,7.653999805,0.996765018,9.667969704,5087.77002,12580.40039,
111,4/15/2025,4,0.536000013,0.475,27.5,554.4699707,560.117981,528.0460205,32.07239914,2,3.067179918,226.0859985,10.49059963,0.561999977,1.225999951,5.504000187,7.616000175,0.996765018,9.718319893,5087.390137,12584.09961,
112,4/15/2025,4,0.540000021,0.475,27.5,559.5089722,565.2080078,531.7139893,33.49420166,2,3.196130037,225.927002,10.51430035,0.56400001,1.223999977,5.570000172,7.811999798,0.996703982,9.718319893,5089.029785,12587.2998,
113,4/15/2025,4,0.535000026,0.475,27.5,554.1040039,559.7470093,527.1989746,32.54809952,2,3.155999899,222.4850006,10.34720039,0.583999991,1.235999942,5.581999779,7.769999981,0.996703982,9.718319893,5088.209961,12582.5,
114,4/15/2025,4,0.54400003,0.475,27.5,563.0980225,568.8330078,534.3070068,34.52610016,2,3.357389927,220.8739929,10.31700039,0.583999991,1.246000051,5.736000061,8.095999718,0.996765018,9.718319893,5089.660156,12584.90039,
115,4/15/2025,4,0.541999996,0.475,27.5,561.2630005,566.9799805,533.0059814,33.9734993,2,3.330600023,219.2369995,10.23419952,0.575999975,1.253999949,5.822000027,8.06000042,0.996703982,9.667969704,5087.200195,12578.5,
116,4/15/2025,4,0.542999983,0.475,27.5,562.7670288,568.5,534.7299805,33.76940155,2,3.341069937,217.1950073,10.14140034,0.582000017,1.25999999,5.889999866,8.140000343,0.996643007,9.617609978,5086.589844,12579.2002,
117,4/15/2025,4,0.549000025,0.475,27.5,569.1740112,574.9719849,539.7559814,35.21509933,2,3.505490065,215.1470032,10.07769966,0.593999982,1.284000039,6,8.355999947,0.996825993,9.718319893,5087.450195,12583.2998,
118,4/15/2025,4,0.550999999,0.475,27.5,570.3909912,576.2009888,540.0770264,36.12409973,2,3.620870113,213.220993,10.00959969,0.558000028,1.276000023,6.044000149,8.569999695,0.996703982,9.718319893,5087.390137,12582.5,
119,4/15/2025,4,0.549000025,0.475,27.5,568.7069702,574.4990234,539.0529785,35.44639969,2,3.59243989,211.1439972,9.901410103,0.579999983,1.29400003,6.110000134,8.590000153,0.996520996,9.516909599,5086.890137,12581.7002,
120,4/15/2025,4,0.551999986,0.475,27.5,572.1220093,577.9489746,540.8930054,37.05619812,2,3.786530018,208.6860046,9.821689606,0.578000009,1.299999952,6.203999996,8.762000084,0.996398985,9.466549873,5086.009766,12580,
121,4/15/2025,4,0.550999999,0.475,27.5,571.3319702,577.1519775,541.4890137,35.66249847,2,3.65982008,208.1519928,9.778349876,0.593999982,1.30400002,6.256000042,8.758000374,0.996520996,9.516909599,5086.009766,12575.40039,
122,4/15/2025,4,0.547999978,0.475,27.5,567.5139771,573.2940063,537.7509766,35.54349899,2,3.713370085,204.2929993,9.604020119,0.610000014,1.322000027,6.335999966,8.852000237,0.996643007,9.567259789,5086.879883,12581.2002,
123,4/15/2025,4,0.551999986,0.475,27.5,572.2160034,578.0440063,541.6259766,36.41830063,2,3.801939964,204.1699982,9.611140251,0.600000024,1.312000036,6.415999889,8.984000206,0.996643007,9.567259789,5087.740234,12581.2002,
124,4/15/2025,4,0.550999999,0.475,27.5,570.5689697,576.3800049,539.8309937,36.54980087,2,3.859839916,201.7120056,9.500570297,0.611999989,1.324000001,6.467999935,8.979999542,0.996703982,9.667969704,5088.459961,12580.40039,
125,4/15/2025,4,0.551999986,0.475,27.5,571.6140137,577.4370117,540.5380249,36.89889908,2,3.927550077,199.8860016,9.426540375,0.60799998,1.333999991,6.512000084,9.298000336,0.996643007,9.617609978,5086.549805,12574.40039,
