ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
40,5/30/2025,4,0,0,28,9.05080986,9.166040421,4.254920006,4.911119938,1,0.422823995,18.61000061,11.65130043,0.203999996,,,0.326000005,0.996887028,10.07079983,5084.470215,12572.40039,
41,5/30/2025,4,0,0,28,10.97360039,11.11330032,4.42320013,6.690070152,1,0.55953002,18.35680008,11.9968996,0.178000003,,,0.340000004,0.996643007,9.718319893,5081.120117,12569.59961,
42,5/30/2025,4,0,0,28,9.595049858,9.717209816,4.222149849,5.495069981,1,0.471886992,18.30520058,11.68050003,0.194000006,,,0.330000013,0.996948004,10.07079983,5085.629883,12574.7998,
43,5/30/2025,4,0,0,28,8.783550262,8.89538002,4.03249979,4.86288023,1,0.424636006,18.4864006,11.48830032,0.192000002,,,0.317999989,0.996825993,9.869379997,5083.109863,12577.2002,
44,5/30/2025,4,0,0,28,9.733750343,9.857680321,4.359799862,5.497879982,1,0.469718009,18.44070053,11.74260044,0.197999999,,,0.333999991,0.996765018,9.869379997,5083.490234,12569.2002,
45,5/30/2025,4,0,0,28.5,9.666810036,9.760820389,4.238979816,5.521840096,1,0.475347996,18.28199959,11.65480042,0.194000006,,,0.331999987,0.996703982,9.768679619,5081.790039,12565.90039,
46,5/30/2025,4,0,0,28.5,10.31690025,10.41720009,4.349730015,6.067480087,1,0.507773995,18.63389969,11.98719978,0.187999994,,,0.335999995,0.996825993,9.768679619,5083.990234,12565.09961,
47,5/30/2025,4,0,0,28.5,10.00819969,10.10550022,4.428589821,5.676909924,1,0.476500005,18.72960091,11.95320034,0.200000003,,,0.338,0.996703982,9.718319893,5083.299805,12564.7002,
48,5/30/2025,4,0,0,28.5,11.66409969,11.77750015,4.671899796,7.105619907,1,0.589397013,18.42320061,12.09560013,0.184,,,0.356000006,0.996703982,9.667969704,5083.549805,12565.90039,
49,5/30/2025,4,0,0,28.5,11.20559978,11.31459999,4.714789867,6.599820137,1,0.565186977,17.91609955,11.71730042,0.203999996,,,0.368000001,0.996581972,9.617609978,5083.109863,12563.5,
50,5/30/2025,4,0,0,28.5,8.291330338,8.371959686,4.038479805,4.333479881,1,0.372527987,19.12689972,11.67179966,0.197999999,,,0.305999994,0.996643007,9.667969704,5083.97998,12562.7002,
51,5/30/2025,4,0.151999995,0.15,23.5,162.2200012,160.5679932,155.8059998,4.76211977,2,0.986033976,122.0159988,4.840199947,0.44600001,0.896000028,2.736000061,3.415999889,0.997802973,11.38000011,5089.339844,12615.5,
52,5/30/2025,4,0.151999995,0.15,24,162.2819977,161.0420074,156.6959991,4.345900059,2,0.927197993,120.189003,4.698890209,0.458000004,0.899999976,2.815999985,3.460000038,0.997497976,11.02750015,5087.330078,12605.40039,
53,5/30/2025,4,0.155000001,0.15,23.5,165.2879944,163.6049957,158.1549988,5.449769974,2,1.124300003,119.2460022,4.859399796,0.472000003,0.907999992,2.823999882,3.611999989,0.997497976,11.02750015,5086.759766,12610.2998,
54,5/30/2025,4,0.153999999,0.15,24,164.2079926,162.9530029,158.2899933,4.663070202,2,0.989544988,119.0299988,4.723579884,0.481999993,0.912,2.865999937,3.594000101,0.997619987,11.07789993,5088.52002,12605,
55,5/30/2025,4,0.155000001,0.15,24,165.7109985,164.4450073,159.2669983,5.177140236,2,1.086009979,118.0110016,4.777339935,0.469999999,0.910000026,2.905999899,3.674000025,0.997864008,11.22889996,5090.540039,12609.2002,
56,5/30/2025,4,0.155000001,0.15,24.5,165.8179932,164.9730072,159.0240021,5.949369907,2,1.221840024,117.6910019,4.881390095,0.451999992,0.916000009,2.888000011,3.717999935,0.997497976,10.87650013,5086.640137,12604.2002,
57,5/30/2025,4,0.156000003,0.15,24.5,166.451004,165.6029968,160.0590057,5.543519974,2,1.154919982,117.2399979,4.811669827,0.449999988,0.924000025,2.931999922,3.710000038,0.997559011,10.87650013,5087.450195,12607.40039,
58,5/30/2025,4,0.155000001,0.15,24.5,165.878006,165.0330048,159.8710022,5.161560059,2,1.101930022,115.5039978,4.695569992,0.442000002,0.931999981,2.963999987,3.78399992,0.997559011,10.87650013,5086.890137,12602.59961,
59,5/30/2025,4,0.156000003,0.15,24.5,166.75,165.901001,159.9440002,5.957300186,2,1.237419963,116.3320007,4.825469971,0.472000003,0.921999991,2.960000038,3.75999999,0.997681022,10.97719955,5088.850098,12608.2002,
60,5/30/2025,4,0.156000003,0.15,25,166.276001,165.852005,160.2649994,5.586840153,2,1.173099995,115.9680023,4.773819923,0.448000014,0.920000017,2.976000071,3.812000036,0.997619987,10.92679977,5088.399902,12603,
61,5/30/2025,4,0.157000005,0.15,25,167.4230042,166.9960022,160.9109955,6.085800171,2,1.259610057,116.1529999,4.843619823,0.460000008,0.916000009,2.996000051,3.832000017,0.997497976,10.72539997,5087.009766,12602.2002,
62,5/30/2025,4,0.156000003,0.15,25,166.7129974,166.2879944,161.3659973,4.922269821,2,1.060060024,115.6220016,4.656169891,0.456,0.917999983,3.052000046,3.828000069,0.997253001,10.52400017,5083.609863,12601.40039,
63,5/30/2025,4,0.157000005,0.15,25,167.2319946,166.8059998,161.4210052,5.384399891,2,1.137400031,116.1949997,4.746719837,0.456,0.927999973,3.063999891,3.851999998,0.997313976,10.52400017,5085.5,12594.90039,
64,5/30/2025,4,0.156000003,0.15,25,166.3910065,165.9669952,160.8820038,5.085020065,2,1.102280021,113.762001,4.62361002,0.428000003,0.931999981,3.104000092,3.917999983,0.997741997,10.97719955,5090.850098,12604.2002,
65,5/30/2025,4,0.158000007,0.15,25,168.4730072,168.0440063,161.9640045,6.080249786,2,1.275400043,114.3290024,4.778110027,0.460000008,0.934000015,3.073999882,3.957999945,0.997741997,10.92679977,5090.160156,12602.2002,
66,5/30/2025,4,0.158000007,0.15,25,168.4859924,168.0570068,161.3800049,6.676819801,2,1.390709996,113.461998,4.812779903,0.465999991,0.931999981,3.088000059,4.041999817,0.997559011,10.77579975,5088.709961,12602.59961,
67,5/30/2025,4,0.157000005,0.15,25,166.9720001,166.5469971,161.1549988,5.391829967,2,1.150789976,114.5350037,4.695950031,0.442000002,0.924000025,3.101999998,3.888000011,0.997741997,10.97719955,5090.160156,12603.40039,
68,5/30/2025,4,0.157000005,0.15,25.5,167.2779999,167.2779999,162.2839966,4.993780136,2,1.086799979,113.6330032,4.605619907,0.463999987,0.93599999,3.119999886,3.967999935,0.997681022,10.77579975,5088.189941,12603.40039,
69,5/30/2025,4,0.158999994,0.15,25.5,169.076004,169.076004,162.404007,6.672269821,2,1.394600034,112.9720001,4.795189857,0.458000004,0.931999981,3.138000011,4.038000107,0.997741997,10.92679977,5089.149902,12605.40039,
70,5/30/2025,4,0.158000007,0.15,25.5,168.2619934,168.2619934,162.0709991,6.191689968,2,1.30479002,113.3550034,4.756969929,0.439999998,0.917999983,3.144000053,4.073999882,0.997559011,10.87650013,5090.100098,12605.7998,
71,5/30/2025,4,0.158999994,0.15,25.5,169.2969971,169.2969971,162.7640076,6.533750057,2,1.375659943,112.4909973,4.761760235,0.472000003,0.939999998,3.150000095,4.070000172,0.997437,10.77579975,5088,12600.2002,
72,5/30/2025,4,0.157000005,0.15,25.5,167.0839996,167.0839996,161.2409973,5.843039989,2,1.259870052,111.4410019,4.649459839,0.456,0.931999981,3.176000118,4.065999985,0.997497976,10.72539997,5087.830078,12598.2002,
73,5/30/2025,4,0.158000007,0.15,25.5,168.5269928,168.5269928,162.3209991,6.206110001,2,1.321720004,111.9039993,4.706689835,0.439999998,0.939999998,3.171999931,4.111999989,0.997619987,10.72539997,5087.709961,12595.7998,
74,5/30/2025,4,0.157000005,0.15,25.5,167.5240021,167.5240021,160.8480072,6.675310135,2,1.413210034,111.4189987,4.737120152,0.469999999,0.930000007,3.161999941,4.107999802,0.99713099,10.37290001,5084.129883,12591.7002,
75,5/30/2025,4,0.157000005,0.15,25.5,167.9349976,167.9349976,161.522995,6.412119865,2,1.367810011,111.1179962,4.701369762,0.465999991,0.944000006,3.181999922,4.111999989,0.99713099,10.37290001,5084.560059,12592.5,
76,5/30/2025,4,0.157000005,0.15,26,167.5500031,167.9759979,161.6309967,6.345240116,2,1.360430002,110.6080017,4.675849915,0.479999989,0.939999998,3.177999973,4.136000156,0.997497976,10.62469959,5087.77002,12599,
77,5/30/2025,4,0.158000007,0.15,26,168.1150055,168.5429993,161.4250031,7.117420197,2,1.510859966,109.9570007,4.724100113,0.448000014,0.949999988,3.187999964,4.230000019,0.997192025,10.27219963,5083.870117,12606.40039,
78,5/30/2025,4,0.156000003,0.15,26,166.3029938,166.7259979,160.5180054,6.208479881,2,1.343889952,109.8730011,4.631100178,0.43599999,0.938000023,3.24000001,4.119999886,0.997559011,10.67500019,5087.959961,12599.40039,
79,5/30/2025,4,0.156000003,0.15,26,166.0850067,166.5079956,160.7810059,5.727109909,2,1.260059953,109.3779984,4.556250095,0.481999993,0.941999972,3.267999887,4.102000237,0.997559011,10.72539997,5087.080078,12603.7998,
80,5/30/2025,4,0.157000005,0.15,26,167.345993,167.7720032,161.7050018,6.066770077,2,1.316009998,109.9680023,4.621819973,0.439999998,0.94599998,3.262000084,4.199999809,0.997437,10.57429981,5087.740234,12597,
81,5/30/2025,4,0.157000005,0.15,26,167.8659973,168.2940063,162.1900024,6.103630066,2,1.321939945,110.0889969,4.629039764,0.472000003,0.952000022,3.25,4.165999889,0.997437,10.57429981,5087.049805,12593.7002,
82,5/30/2025,4,0.156000003,0.15,26,166.5059967,166.9299927,161.5740051,5.35559988,2,1.190400004,109.302002,4.510849953,0.448000014,0.949999988,3.288000107,4.157999992,0.997375011,10.52400017,5087.140137,12597.40039,
83,5/30/2025,4,0.158000007,0.15,26,168.2310028,168.6589966,162.2359924,6.423460007,2,1.38804996,109.3550034,4.638460159,0.463999987,0.949999988,3.243999958,4.205999851,0.997681022,10.77579975,5090.709961,12601.7998,
84,5/30/2025,4,0.157000005,0.15,26,167.5070038,167.9329987,161.4700012,6.463620186,2,1.403509974,108.8310013,4.618279934,0.462000012,0.939999998,3.282000065,4.265999794,0.997192025,10.37290001,5084.180176,12586.90039,
85,5/30/2025,4,0.158000007,0.15,26,168.3679962,168.7969971,162.2850037,6.511970043,2,1.408820033,109.0199966,4.635009766,0.456,0.941999972,3.29399991,4.242000103,0.997253001,10.42329979,5085.5,12593.2998,
86,5/30/2025,4,0.158000007,0.15,26,168.8309937,169.2599945,163.0220032,6.238049984,2,1.351989985,109.6169968,4.62612009,0.460000008,0.958000004,3.273999929,4.190000057,0.997375011,10.47360039,5086.700195,12598.59961,
87,5/30/2025,4,0.158999994,0.15,26,169.3919983,169.8240051,162.5420074,7.281760216,2,1.555520058,108.8270035,4.694129944,0.476000011,0.949999988,3.28399992,4.342000008,0.997253001,10.32260036,5083.740234,12594.09961,
88,5/30/2025,4,0.157000005,0.15,26,167.9539948,168.3820038,161.9550018,6.427050114,2,1.405580044,107.8450012,4.58370018,0.458000004,0.953999996,3.338000059,4.28399992,0.997559011,10.52400017,5087.259766,12595.7998,
89,5/30/2025,4,0.158000007,0.15,26.5,168.0980072,168.9539948,162.4790039,6.475170135,2,1.40775001,108.4540024,4.611470222,0.442000002,0.952000022,3.288000107,4.297999859,0.997437,10.47360039,5086.799805,12591.2998,
90,5/30/2025,4,0.158000007,0.15,26.5,168.7319946,169.5910034,163.220993,6.370220184,2,1.390560031,108.4260025,4.593100071,0.456,0.95599997,3.338000059,4.322000027,0.997375011,10.47360039,5085,12598.59961,
91,5/30/2025,4,0.157000005,0.15,26.5,167.6820068,168.5359955,162.2590027,6.276539803,2,1.383249998,107.2870026,4.548359871,0.476000011,0.952000022,3.329999924,4.256000042,0.997619987,10.62469959,5086.640137,12604.59961,
92,5/30/2025,4,0.158999994,0.15,26.5,169.9559937,170.8209991,163.029007,7.79241991,2,1.665140033,107.8410034,4.693200111,0.474000007,0.944000006,3.332000017,4.346000195,0.99713099,10.32260036,5081.919922,12592.09961,
93,5/30/2025,4,0.157000005,0.15,26.5,167.4140015,168.2669983,162.2810059,5.985270023,2,1.334249973,106.7259979,4.496829987,0.477999985,0.95599997,3.375999928,4.303999901,0.997559011,10.67500019,5088.209961,12601,
94,5/30/2025,4,0.157000005,0.15,26.5,167.5440063,168.3970032,162.3470001,6.050209999,2,1.346670032,106.7210007,4.50454998,0.439999998,0.95599997,3.375999928,4.31799984,0.997375011,10.47360039,5084.310059,12594.5,
95,5/30/2025,4,0.157000005,0.15,26.5,167.2590027,168.1109924,161.9680023,6.142730236,2,1.362100005,106.9449997,4.52159977,0.479999989,0.948000014,3.388000011,4.340000153,0.997375011,10.47360039,5085.439941,12592.09961,
96,5/30/2025,4,0.156000003,0.15,26.5,166.503006,167.3509979,160.9290009,6.422550201,2,1.425999999,105.9670029,4.515200138,0.448000014,0.952000022,3.361999989,4.354000092,0.997497976,10.52400017,5086.509766,12596.59961,
97,5/30/2025,4,0.157000005,0.15,26.5,167.2920074,168.1439972,161.5189972,6.624680042,2,1.471529961,105.3799973,4.512650013,0.486000001,0.952000022,3.374000072,4.395999908,0.997619987,10.57429981,5088.709961,12598.59961,
98,5/30/2025,4,0.157000005,0.15,26.5,167.9470062,168.8029938,162.5359955,6.2666502,2,1.402909994,105.3980026,4.47837019,0.439999998,0.962000012,3.434000015,4.480000019,0.997437,10.57429981,5087.680176,12595.2998,
99,5/30/2025,4,0.158000007,0.15,26.5,168.3600006,169.2169952,162.3070068,6.910059929,2,1.529410005,105.2080002,4.529739857,0.453999996,0.970000029,3.427999973,4.473999977,0.997437,10.62469959,5086.5,12594.90039,
100,5/30/2025,4,0.158000007,0.15,26.5,168.3079987,169.1649933,163.1759949,5.989299774,2,1.336519957,106.5859985,4.492790222,0.469999999,0.962000012,3.427999973,4.309999943,0.997437,10.52400017,5087.069824,12593.2998,
101,5/30/2025,4,0.486000001,0.475,26.5,501.8469849,504.4030151,485.5509949,18.85180092,2,1.434540033,309.2059937,13.17749977,0.486000001,0.995999992,3.49000001,4.498000145,0.997253001,10.27219963,5083.930176,12591.2998,
102,5/30/2025,4,0.495999992,0.475,26.5,512.6190186,515.2290039,495.7529907,19.47680092,2,1.480509996,307.9679871,13.19649982,0.508000016,1.003999949,3.604000092,4.659999847,0.996887028,9.919739723,5081.77002,12580,
103,5/30/2025,4,0.5,0.475,26.5,516.2960205,518.9260254,497.4979858,21.42740059,2,1.622840047,305.0010071,13.24409962,0.497999996,1.00999999,3.638000011,4.757999897,0.996948004,9.919739723,5082.040039,12588.09961,
104,5/30/2025,4,0.500999987,0.475,26.5,517.447998,520.0839844,499.4219971,20.66220093,2,1.582030058,302.6799927,13.09889984,0.495999992,1.018000007,3.71600008,4.843999863,0.997070014,10.07079983,5083.359863,12586.90039,
105,5/30/2025,4,0.5,0.475,27,516.9619751,520.9110107,499.45401,21.45669937,2,1.647349954,300.3370056,13.06729984,0.492000014,1.016000032,3.727999926,4.888000011,0.996765018,9.718319893,5079.709961,12576,
106,5/30/2025,4,0.504000008,0.475,27,520.5430298,524.5189819,502.6809998,21.83769989,2,1.685529947,297.6430054,12.99639988,0.495999992,1.027999997,3.79399991,4.958000183,0.996887028,9.869379997,5081.580078,12579.59961,
107,5/30/2025,4,0.499000013,0.475,27,515.927002,519.867981,498.1180115,21.75049973,2,1.708809972,291.9700012,12.76889992,0.495999992,1.034000039,3.839999914,5.038000107,0.996825993,9.819029808,5081.220215,12584.09961,
108,5/30/2025,4,0.503000021,0.475,27,519.4630127,523.4310303,500.6579895,22.77249908,2,1.787109971,290.5939941,12.78170013,0.495999992,1.036000013,3.900000095,5.105999947,0.996948004,9.970089912,5083.490234,12582.09961,
109,5/30/2025,4,0.503000021,0.475,27,520.4559937,524.4310303,501.8580017,22.57299995,2,1.787359953,287.9159851,12.66790009,0.508000016,1.049999952,3.926000118,5.136000156,0.996948004,9.970089912,5083.299805,12583.7002,
110,5/30/2025,4,0.505999982,0.475,27,523.2990112,527.2969971,503.5710144,23.72540092,2,1.891849995,283.9809875,12.57929993,0.501999974,1.059999943,3.982000113,5.323999882,0.996948004,9.970089912,5082.799805,12581.2002,
111,5/30/2025,4,0.501999974,0.475,27,518.460022,522.4199829,499.4549866,22.96509933,2,1.849650025,281.9970093,12.45549965,0.547999978,1.055999994,4.004000187,5.271999836,0.996825993,9.869379997,5081.72998,12581.2002,
112,5/30/2025,4,0.503000021,0.475,27,520.03302,524.0059814,500.4580078,23.54820061,2,1.908519983,279.1610107,12.37469959,0.5,1.065999985,4.059999943,5.377999783,0.997070014,10.02040005,5084.120117,12584.90039,
113,5/30/2025,4,0.501999974,0.475,27,518.3859863,522.3460083,499.9349976,22.41180038,2,1.841070056,276.4349976,12.20750046,0.527999997,1.065999985,4.09800005,5.40199995,0.997192025,10.12119961,5085.569824,12589.40039,
114,5/30/2025,4,0.503000021,0.475,27,519.7340088,523.7039795,501.2009888,22.50370026,2,1.856430054,275.006012,12.15909958,0.50999999,1.075999975,4.139999866,5.455999851,0.996948004,9.970089912,5082.169922,12584.5,
115,5/30/2025,4,0.504999995,0.475,27,522.3619995,526.3519897,501.7409973,24.61050034,2,2.036299944,271.3980103,12.12290001,0.518000007,1.085999966,4.188000202,5.587999821,0.996948004,9.919739723,5081.220215,12580,
116,5/30/2025,4,0.501999974,0.475,27,518.6820068,522.6439819,499.3999939,23.24370003,2,1.95212996,268.571991,11.94400024,0.519999981,1.092000008,4.230000019,5.570000172,0.996887028,9.819029808,5080.700195,12581.7002,
117,5/30/2025,4,0.499000013,0.475,27,515.2260132,519.1619873,495.6149902,23.54660034,2,1.994989991,265.4150085,11.83749962,0.533999979,1.083999991,4.256000042,5.613999844,0.997070014,10.07079983,5083.169922,12582.09961,
118,5/30/2025,4,0.500999987,0.475,27,518.242981,522.2020264,498.2770081,23.92490005,2,2.030550003,264.5379944,11.8185997,0.537999988,1.095999956,4.289999962,5.670000076,0.996948004,10.02040005,5082.72998,12580,
119,5/30/2025,4,0.504000008,0.475,27,521.4799805,525.4639893,500.8800049,24.58329964,2,2.103729963,261.2789917,11.71920013,0.54400003,1.113999963,4.355999947,5.782000065,0.99713099,10.12119961,5082.859863,12584.90039,
120,5/30/2025,4,0.504000008,0.475,27,521.4959717,525.4790039,501.0140076,24.46590042,2,2.111959934,259.0109863,11.61989975,0.495999992,1.113999963,4.406000137,5.828000069,0.996948004,10.02040005,5083.680176,12582.5,
121,5/30/2025,4,0.505999982,0.475,27,523.5209961,527.5209961,502.1359863,25.38500023,2,2.202460051,256.5750122,11.55959988,0.529999971,1.123999953,4.455999851,5.949999809,0.997070014,10.02040005,5083.799805,12580,
122,5/30/2025,4,0.505999982,0.475,27,523.3729858,527.3709717,502.2720032,25.09959984,2,2.19946003,254.0549927,11.44740009,0.529999971,1.123999953,4.5,6.001999855,0.996887028,9.970089912,5082.009766,12579.59961,
123,5/30/2025,4,0.505999982,0.475,27,522.9249878,526.9199829,501.2569885,25.66340065,2,2.2723701,250.4960022,11.32750034,0.527999997,1.131999969,4.579999924,6.092000008,0.997008979,10.02040005,5084.430176,12582.5,
124,5/30/2025,4,0.505999982,0.475,27,522.9819946,526.9769897,500.8640137,26.11310005,2,2.31791997,249.5619965,11.29880047,0.541999996,1.138000011,4.56799984,6.138000011,0.997070014,10.07079983,5082.290039,12591.7002,
125,5/30/2025,4,0.504999995,0.475,27,522.5020142,526.4940186,500.8569946,25.63629913,2,2.298160076,247.2310028,11.18659973,0.54400003,1.138000011,4.627999783,6.179999828,0.997192025,10.17150021,5085.25,12588.40039,
126,5/30/2025,4,0.5,0.475,27,517.2609863,521.2130127,497.7829895,23.42950058,2,2.140500069,244.3560028,10.97999954,0.546000004,1.154000044,4.665999889,6.208000183,0.996887028,9.919739723,5081.799805,12581.7002,
