sig,conc,temp,sensor,ymax,tmax,decay,int0,intp,intnt,k,b,mae,rmse,intnt_calibr,conc_err,conc_rel_err,conc_measured
99,0.15,26.5,J532296_502R,115.56,0.49,-0.824372487175272,166.12872000000002,4.557532331174289,170.6862523311743,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,172.63380919181228,0.0018194313744014368,0.012129542496009579,0.14818056862559856
100,0.15,26.5,J532296_502R,114.25,0.42,-0.8381479502368068,167.59499,5.027624997350437,172.62261499735044,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,172.63380919181228,1.0457753006676285e-05,6.971835337784191e-05,0.14998954224699332
101,0.475,26.5,J532296_502R,318.58,0.47,-0.8181290547675312,496.16623,14.16436839726615,510.33059839726616,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,0.00951954049045789,0.020041137874648188,0.4654804595095421
102,0.475,26.5,J532296_502R,322.81,0.55,-0.7867610521606214,505.73283000000004,14.579348571601319,520.3121785716014,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,0.00019462654194307705,0.0004097400883012149,0.4748053734580569
103,0.475,26.5,J532296_502R,318.18,0.5,-0.7697468184421751,508.66746,14.573329314903816,523.2407893149039,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.002541317335982063,-0.005350141759962238,0.47754131733598204
104,0.475,26.5,J532296_502R,310.33,0.46,-0.7529577603109038,510.20389,14.732309518434969,524.9361995184349,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.004125190227772413,-0.00868461100583666,0.4791251902277724
105,0.475,27.0,J532296_502R,312.19,0.48,-0.745200843446019,509.7181800000001,14.835125681125918,524.553305681126,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0037674861346366217,-0.00793154975712973,0.4787674861346366
106,0.475,27.0,J532296_502R,308.77,0.51,-0.7280497634388224,513.63445,15.398622577439514,529.0330725774395,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.007952539010827264,-0.016742187391215295,0.48295253901082724
107,0.475,27.0,J532296_502R,298.75,0.45,-0.7191138463938925,507.36687000000006,14.98866742704941,522.3555374270495,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.0017143042245483797,-0.00360906152536501,0.47671430422454836
108,0.475,27.0,J532296_502R,298.64,0.51,-0.7056075683898043,511.75599000000005,15.331867577587222,527.0878575775873,1070.4206204417546,12.070716125549097,4.176545165087896,5.781203518035011,520.5205108353825,-0.006135295431336618,-0.01291641143439288,0.4811352954313366
