ind,tm,sn,res,conc,temp,int,intnt,int0,intp,alg,tau,ymax,yp,tmax,tfst,texp,tend,adck,adcs,vcc,vcap,intpr
18,4/14/2025,4,0,0,24.5,7.360859871,7.32336998,3.414969921,3.908410072,1,0.386862993,16.46980095,10.13059998,0.186000004,,,0.298000008,0.997253001,10.92679977,5089.850098,12614.2998,
19,4/14/2025,4,0,0,24.5,7.191959858,7.155330181,3.377000093,3.778330088,1,0.380158007,16.2560997,9.966210365,0.197999999,,,0.307999998,0.997253001,10.87650013,5090.470215,12612.2998,
20,4/14/2025,4,0,0,25,7.621290207,7.601880074,3.33062005,4.271259785,1,0.411801994,16.7364006,10.3980999,0.180000007,,,0.300000012,0.997497976,11.12819958,5090.540039,12619.09961,
21,4/14/2025,4,0,0,25,8.717060089,8.694860458,3.670190096,5.024670124,1,0.460539013,17.26009941,10.93980026,0.175999999,,,0.310000002,0.997313976,11.02750015,5092.240234,12615.09961,
22,4/14/2025,4,0,0,25,7.490709782,7.471630096,3.278980017,4.192649841,1,0.396241009,17.13839912,10.61019993,0.173999995,,,0.287999988,0.997253001,10.97719955,5091.290039,12610.7002,
23,4/14/2025,4,0,0,25,8.03262043,8.012160301,3.499860048,4.512300014,1,0.415735006,17.43709946,10.88239956,0.175999999,,,0.296000004,0.997375011,10.92679977,5091.040039,12612.7002,
24,4/14/2025,4,0,0,25,8.762229919,8.739919662,3.878639936,4.861279964,1,0.454411,17.02420044,10.72420025,0.194000006,,,0.328000009,0.997559011,11.02750015,5091.990234,12620.7002,
25,4/14/2025,4,0,0,25,8.765219688,8.742899895,3.622080088,5.120820045,1,0.479061991,16.82410049,10.71809959,0.172000006,,,0.312000006,0.997313976,10.97719955,5091.990234,12613.90039,
26,4/14/2025,4,0,0,25.5,7.938560009,7.938560009,3.469820023,4.468739986,1,0.409150004,17.5951004,10.9513998,0.175999999,,,0.294,0.997313976,11.07789993,5092.240234,12614.7002,
27,4/14/2025,4,0,0,25.5,7.925990105,7.925990105,3.565599918,4.360390186,1,0.408641011,17.20210075,10.70049953,0.187999994,,,0.305999994,0.997192025,10.87650013,5090.77002,12613.90039,
28,4/14/2025,4,0,0,25.5,8.682600021,8.682600021,3.699990034,4.982610226,1,0.445286006,17.82519913,11.22319984,0.173999995,,,0.30399999,0.997008979,10.77579975,5089.089844,12605.40039,
29,4/14/2025,4,0,0,25.5,8.119400024,8.119400024,3.543050051,4.576350212,1,0.421703011,17.40699959,10.88459969,0.175999999,,,0.298000008,0.997008979,10.77579975,5088.649902,12613.5,
30,4/14/2025,4,0,0,25.5,8.197119713,8.197119713,3.605809927,4.591310024,1,0.416101992,17.72579956,11.06719971,0.180000007,,,0.300000012,0.997008979,10.82610035,5089.339844,12609.90039,
31,4/14/2025,4,0,0,25.5,8.60684967,8.60684967,3.74416995,4.862679958,1,0.448707998,17.20269966,10.8696003,0.181999996,,,0.312000006,0.997008979,10.62469959,5087.640137,12608.2002,
32,4/14/2025,4,0,0,26,8.181389809,8.202230453,3.590899944,4.611320019,1,0.438223988,16.80820084,10.55239964,0.180000007,,,0.307999998,0.997192025,10.87650013,5090.209961,12613.09961,
33,4/14/2025,4,0,0,26,7.343150139,7.361839771,3.523689985,3.838150024,1,0.359578013,17.65299988,10.70079994,0.194000006,,,0.298000008,0.997497976,11.07789993,5093.240234,12613.90039,
34,4/14/2025,4,0,0,26,8.861639977,8.884200096,3.622960091,5.261240005,1,0.490480006,16.77599907,10.75629997,0.173999995,,,0.316000015,0.997253001,10.92679977,5089.779785,12611.09961,
35,4/14/2025,4,0,0,26,8.15460968,8.175370216,3.610330105,4.565040112,1,0.416390985,17.60650063,10.99629974,0.180000007,,,0.300000012,0.997008979,10.67500019,5087.259766,12605.40039,
36,4/14/2025,4,0,0,26,7.736310005,7.756010056,3.580240011,4.175769806,1,0.389236003,17.52930069,10.75899982,0.189999998,,,0.30399999,0.99713099,10.72539997,5089.589844,12607.09961,
37,4/14/2025,4,0,0,26,7.851429939,7.87142992,3.637409925,4.23401022,1,0.395794988,17.42950058,10.73019981,0.189999998,,,0.305999994,0.996948004,10.57429981,5086.640137,12600.59961,
38,4/14/2025,4,0,0,26,7.975969791,7.996280193,3.691279888,4.304999828,1,0.403077006,17.32920074,10.70909977,0.189999998,,,0.307999998,0.997313976,10.87650013,5092.049805,12610.7002,
39,4/14/2025,4,0,0,26,9.413229942,9.437199593,3.873140097,5.564060211,1,0.501455009,17.32290077,11.12639999,0.175999999,,,0.321999997,0.997253001,10.82610035,5091.72998,12609.40039,
40,4/14/2025,4,0,0,26.5,7.854310036,7.894309998,3.744100094,4.150209904,1,0.375245005,18.11269951,11.09249973,0.194000006,,,0.301999986,0.997070014,10.67500019,5090.540039,12605.40039,
41,4/14/2025,4,0,0,26.5,7.843319893,7.883269787,3.403179884,4.480090141,1,0.414604992,17.47360039,10.83880043,0.167999998,,,0.289999992,0.996948004,10.57429981,5087.709961,12603,
42,4/14/2025,4,0,0,26.5,8.438070297,8.481049538,3.945499897,4.535540104,1,0.394461989,18.67090034,11.5340004,0.195999995,,,0.310000002,0.996887028,10.57429981,5086.709961,12601.40039,
43,4/14/2025,4,0,0,26.5,8.385749817,8.428449631,3.836110115,4.592350006,1,0.399100006,18.67630005,11.54409981,0.189999998,,,0.305999994,0.996765018,10.37290001,5087.140137,12599.7998,
44,4/14/2025,4,0,0,26.5,8.958370209,9.003990173,3.75658989,5.247399807,1,0.456838995,18.24510002,11.52149963,0.173999995,,,0.307999998,0.996948004,10.52400017,5088.330078,12600.2002,
45,4/14/2025,4,0,0,26.5,8.818249702,8.863160133,3.567290068,5.295869827,1,0.473475993,17.62700081,11.21730042,0.159999996,,,0.298000008,0.99713099,10.67500019,5088.589844,12599.7002,
46,4/14/2025,4,0,0,26.5,8.519760132,8.563150406,3.72303009,4.840119839,1,0.456263989,16.86100006,10.6413002,0.184,,,0.317999989,0.996887028,10.57429981,5088.720215,12599.7998,
47,4/14/2025,4,0,0,26.5,8.6291399,8.673089981,3.675489902,4.997600079,1,0.458297998,17.2947998,10.93739986,0.180000007,,,0.31400001,0.997008979,10.52400017,5089.850098,12601,
48,4/14/2025,4,0,0,26.5,8.685629845,8.729860306,3.91008997,4.819759846,1,0.44401899,17.23259926,10.88479996,0.195999995,,,0.324000001,0.997253001,10.77579975,5090.790039,12605,
49,4/14/2025,4,0,0,27,8.294960022,8.358329773,3.808599949,4.549729824,1,0.415196002,17.62290001,10.99160004,0.192000002,,,0.312000006,0.996948004,10.52400017,5090.160156,12598.59961,
50,4/14/2025,4,0,0,27,8.540559769,8.605799675,3.881089926,4.724720001,1,0.431502014,17.53989983,10.9829998,0.192000002,,,0.317999989,0.996948004,10.52400017,5087.52002,12597,
51,4/14/2025,4,0.145999998,0.15,24,156.2079926,155.0149994,144.8529968,10.16170025,2,2.877389908,76.67479706,3.540230036,0.540000021,1.057999969,4.271999836,6.015999794,0.997559011,11.22889996,5091.859863,12626.40039,
52,4/14/2025,4,0.149000004,0.15,24,159.4440002,158.2259979,148.2740021,9.951889992,2,2.832180023,76.41480255,3.522030115,0.437999994,1.052000046,4.329999924,6.171999931,0.997681022,11.32970047,5091.870117,12627.2002,
53,4/14/2025,4,0.147,0.15,25,158.1309967,157.7279968,147.8800049,9.847579956,2,2.957520008,72.20670319,3.338639975,0.476000011,1.110000014,4.676000118,6.610000134,0.997313976,10.87650013,5090.220215,12617.09961,
54,4/14/2025,4,0.153999999,0.15,25,164.3249969,163.9069977,151.8470001,12.05980015,2,3.518480062,73.49449921,3.437410116,0.389999986,1.072000027,4.794000149,7.21999979,0.99713099,10.77579975,5089.470215,12607.40039,
55,4/14/2025,4,0.155000001,0.15,25,164.9559937,164.5359955,149.8450012,14.69079971,2,3.700740099,74.2098999,3.98258996,0.43599999,1.057999969,4.763999939,6.547999859,0.996765018,10.42329979,5087.330078,12601.7998,
56,4/14/2025,4,0.158000007,0.15,25,168.4129944,167.9850006,154.8730011,13.11190033,2,3.654659986,74.20439911,3.597369909,0.467999995,1.09800005,4.768000126,7.34800005,0.997313976,10.77579975,5094.439941,12613.09961,
57,4/14/2025,4,0.160999998,0.15,25.5,171.9429932,171.9429932,157.8930054,14.05029964,2,3.996910095,74.66410065,3.524760008,0.515999973,1.082000017,4.903999805,7.501999855,0.997313976,10.72539997,5093.810059,12609.40039,
58,4/14/2025,4,0.158000007,0.15,25.5,168.9609985,168.9609985,156.4340057,12.52620029,2,3.594660044,74.4878006,3.494899988,0.483999997,1.095999956,4.794000149,7.323999882,0.997070014,10.32260036,5090.100098,12605,
59,4/14/2025,4,0.158000007,0.15,25.5,168.9149933,168.9149933,154.923996,13.99100018,2,3.803070068,74.08850098,3.688090086,0.477999985,1.093999982,4.823999882,7.004000187,0.997497976,10.77579975,5093.620117,12614.7002,
60,4/14/2025,4,0.163000003,0.15,25.5,173.3139954,173.3139954,159.2850037,14.02880001,2,4.004300117,74.42680359,3.513509989,0.453999996,1.065999985,4.978000164,7.71999979,0.99713099,10.62469959,5090.350098,12605.40039,
61,4/14/2025,4,0.162,0.15,25.5,172.121994,172.121994,158.7079926,13.41329956,2,3.849100113,74.19010162,3.493530035,0.449999988,1.100000024,5.03000021,7.426000118,0.997497976,10.87650013,5093.939941,12609,
62,4/14/2025,4,0.165999994,0.15,25.5,177.0460052,177.0460052,161.1320038,15.91419983,2,4.469979763,75.11579895,3.568949938,0.463999987,1.080000043,4.958000183,7.943999767,0.997559011,10.87650013,5094.129883,12612.2998,
63,4/14/2025,4,0.167999998,0.15,25.5,178.2960052,178.2960052,162.2709961,16.02499962,2,4.375239849,75.44460297,3.672739983,0.462000012,1.080000043,4.978000164,7.842000008,0.997253001,10.52400017,5090.97998,12604.59961,
64,4/14/2025,4,0.166999996,0.15,25.5,177.7830048,177.7830048,161.3930054,16.38929939,2,4.218850136,75.03109741,3.895250082,0.512000024,1.067999959,5.046000004,7.717999935,0.997313976,10.57429981,5090.850098,12609.90039,
65,4/14/2025,4,0.160999998,0.15,26,171.022995,171.4589996,157.6609955,13.79819965,2,3.983099937,73.62449646,3.474159956,0.453999996,1.080000043,4.981999874,7.532000065,0.99713099,10.52400017,5089.660156,12601.59961,
66,4/14/2025,4,0.162,0.15,26,172.8309937,173.2720032,158.2940063,14.97770023,2,3.994869947,73.8348999,3.75977993,0.404000014,1.065999985,4.943999767,7.527999878,0.997192025,10.57429981,5090.259766,12605.7998,
67,4/14/2025,4,0.160999998,0.15,26,171.8939972,172.3320007,157.9400024,14.39109993,2,4.128270149,73.8986969,3.495160103,0.439999998,1.083999991,5.039999962,7.519999981,0.997375011,10.62469959,5092.169922,12609.40039,
68,4/14/2025,4,0.165999994,0.15,26,176.6309967,177.0809937,161.5249939,15.55630016,2,4.400060177,74.70709991,3.546080112,0.472000003,1.101999998,5.015999794,7.986000061,0.997008979,10.42329979,5089.660156,12606.59961,
69,4/14/2025,4,0.165999994,0.15,26,177.1100006,177.5610046,161.8899994,15.67010021,2,4.416950226,74.95230103,3.556839943,0.460000008,1.05400002,5.211999893,8.008000374,0.997437,10.67500019,5092.580078,12609.90039,
70,4/14/2025,4,0.165999994,0.15,26,176.9429932,177.3930054,161.7259979,15.66769981,2,4.504260063,73.39600372,3.487560034,0.414000005,1.080000043,5.268000126,8.048000336,0.997375011,10.72539997,5094.5,12610.2998,
71,4/14/2025,4,0.165999994,0.15,26,176.6100006,177.0590057,161.1710052,15.88879967,2,4.534860134,73.97720337,3.51357007,0.508000016,1.065999985,5.171999931,8.005999565,0.997192025,10.52400017,5091.75,12603,
72,4/14/2025,4,0.165999994,0.15,26,176.5679932,177.0180054,162.3990021,14.61909962,2,4.207459927,73.59449768,3.484549999,0.492000014,1.075999975,5.184000015,7.903999805,0.99713099,10.42329979,5090.100098,12603.09961,
73,4/14/2025,4,0.166999996,0.15,26,177.8699951,178.322998,162.6649933,15.65839958,2,4.410079956,74.1989975,3.561009884,0.400000006,1.092000008,5.032000065,8.081999779,0.997070014,10.32260036,5091.169922,12603.40039,
74,4/14/2025,4,0.169,0.15,26,179.6300049,180.0870056,163.4889984,16.59860039,2,4.719799995,74.05490112,3.527780056,0.43599999,1.103999972,5.06400013,8.25,0.996887028,10.27219963,5089.600098,12599,
75,4/14/2025,4,0.167999998,0.15,26,178.4149933,178.8699951,163.5249939,15.34440041,2,4.38256979,73.77050018,3.510449886,,,,,0.997375011,10.72539997,5093.240234,12609.40039,
76,4/14/2025,4,0.165999994,0.15,26,176.5070038,176.9559937,161.4060059,15.55070019,2,4.461959839,73.58799744,3.49499011,0.493999988,1.085999966,5.208000183,8.137999535,0.997192025,10.57429981,5091.279785,12604.2002,
77,4/14/2025,4,0.170000002,0.15,26.5,180.927002,181.8480072,165.0440063,16.80489922,2,4.800270081,73.6576004,3.511100054,0.404000014,1.093999982,5.423999786,8.270000458,0.997070014,10.37290001,5089.779785,12599,
78,4/14/2025,4,0.165000007,0.15,26.5,175.6900024,176.5850067,161.0890045,15.49569988,2,4.317430019,73.71859741,3.600090027,0.512000024,1.067999959,5.245999813,7.791999817,0.996948004,10.27219963,5089.339844,12597.40039,
79,4/14/2025,4,0.167999998,0.15,26.5,178.9940033,179.9060059,164.628006,15.27789974,2,4.383250237,73.69300079,3.496409893,0.462000012,1.085999966,5.361999989,8.357999802,0.996887028,10.27219963,5089.339844,12599.7998,
80,4/14/2025,4,0.170000002,0.15,26.5,180.4680023,181.3869934,164.279007,17.10820007,2,4.909480095,73.28150177,3.495179892,0.428000003,1.085999966,5.294000149,8.437999725,0.997008979,10.37290001,5088.589844,12601.40039,
81,4/14/2025,4,0.165000007,0.15,26.5,175.1150055,176.0070038,160.7929993,15.21370029,2,4.252099991,72.76950073,3.587549925,0.414000005,1.072000027,5.228000164,7.895999908,0.997313976,10.57429981,5091.859863,12602.59961,
82,4/14/2025,4,0.165000007,0.15,26.5,175.0930023,175.9850006,160.5249939,15.45919991,2,4.199470043,72.30960083,3.69114995,0.437999994,1.110000014,5.197999954,7.826000214,0.997313976,10.57429981,5092.870117,12605,
83,4/14/2025,4,0.165999994,0.15,26.5,176.5839996,177.4839935,161.503006,15.98069954,2,4.260079861,72.84870148,3.762059927,0.437999994,1.070000052,5.285999775,8.081999779,0.99713099,10.42329979,5089.850098,12601.59961,
84,4/14/2025,4,0.175999999,0.15,26.5,186.9940033,187.9459991,169.4700012,18.47579956,2,5.045229912,73.03019714,3.672790051,0.398000002,1.110000014,5.578000069,8.75,0.997070014,10.37290001,5089.220215,12599.7998,
85,4/14/2025,4,0.167999998,0.15,26.5,178.5390015,179.447998,163.6239929,15.82439995,2,4.568779945,73.05930328,3.473350048,0.495999992,1.075999975,5.368000031,8.229999542,0.997192025,10.42329979,5091.009766,12600.59961,
86,4/14/2025,4,0.163000003,0.15,26.5,173.8820038,174.7669983,159.9909973,14.77589989,2,4.322159767,72.37030029,3.428900003,0.418000013,1.105999947,5.322000027,7.880000114,0.997008979,10.37290001,5088.839844,12599.7998,
87,4/14/2025,4,0.165000007,0.15,26.5,175.375,176.2680054,159.6549988,16.61370087,2,4.305190086,72.06770325,3.870330095,0.476000011,1.09800005,5.366000175,7.809999943,0.997070014,10.32260036,5091.040039,12600.2002,
88,4/14/2025,4,0.164000005,0.15,26.5,174.1889954,175.076004,160.1380005,14.9382,2,4.191470146,71.34470367,3.573760033,0.409999996,1.092000008,5.211999893,7.980000019,0.997253001,10.47360039,5091.169922,12605.7998,
89,4/14/2025,4,0.165999994,0.15,26.5,176.5720062,177.470993,162.1029968,15.36789989,2,4.559430122,71.08850098,3.380069971,0.363999993,1.111999989,5.335999966,8.494000435,0.997192025,10.47360039,5092.140137,12600.2002,
90,4/14/2025,4,0.170000002,0.15,26.5,180.473999,181.3930054,164.1239929,17.2689991,2,5.031070232,71.01129913,3.442339897,0.479999989,1.103999972,5.572000027,8.836000443,0.99713099,10.27219963,5089.470215,12601.2002,
91,4/14/2025,4,0.167999998,0.15,26.5,178.8309937,179.7420044,162.7649994,16.97669983,2,4.866660118,72.14420319,3.497980118,0.44600001,1.065999985,5.349999905,8.446000099,0.997253001,10.47360039,5091.040039,12602.59961,
92,4/14/2025,4,0.172000006,0.15,26.5,182.5039978,183.4340057,166.1820068,17.25209999,2,4.9917202,72.58499908,3.46607995,0.437999994,1.101999998,5.481999874,8.710000038,0.99713099,10.32260036,5091.609863,12602.40039,
93,4/14/2025,4,0.170000002,0.15,26.5,181.0570068,181.9799957,165.8509979,16.12820053,2,4.753310204,71.50019836,3.402810097,0.43599999,1.129999995,5.550000191,8.565999985,0.99713099,10.32260036,5089.470215,12602.40039,
94,4/14/2025,4,0.165999994,0.15,26.5,176.4190063,177.3170013,159.0039978,18.31279945,2,4.706389904,71.55619812,3.901760101,0.5,1.093999982,5.397999763,7.354000092,0.997253001,10.42329979,5091.859863,12603,
95,4/14/2025,4,0.165000007,0.15,26.5,175.1109924,176.003006,159.9859924,16.01659966,2,4.713860035,71.67630005,3.40899992,0.458000004,1.09800005,5.296000004,8.109999657,0.996703982,9.869379997,5087.009766,12590.90039,
96,4/14/2025,4,0.167999998,0.15,26.5,178.9389954,179.8500061,162.2799988,17.56990051,2,4.604810238,71.20480347,3.826060057,0.416000009,1.093999982,5.478000164,8.383999825,0.997253001,10.32260036,5091.169922,12600.59961,
97,4/14/2025,4,0.172999993,0.15,26.5,183.8419952,184.7779999,167.5570068,17.2208004,2,5.082399845,71.09429932,3.397030115,0.492000014,1.113999963,5.443999767,9.119999886,0.997437,10.67500019,5094.120117,12607.40039,
98,4/14/2025,4,0.178000003,0.15,26.5,188.4320068,189.3919983,169.4230042,19.96859932,2,5.603310108,71.25959778,3.574399948,0.555999994,1.121999979,5.556000233,9.039999962,0.997008979,10.22189999,5089.910156,12598.59961,
99,4/14/2025,4,0.164000005,0.15,26.5,174.6320038,175.5220032,159.4450073,16.07670021,2,4.27052021,70.207901,3.776319981,0.442000002,1.103999972,5.498000145,8.092000008,0.996887028,10.02040005,5086.220215,12592.90039,
100,4/14/2025,4,0.165000007,0.15,27,175.6940002,177.0359955,162.003006,15.03320026,2,4.502570152,70.50869751,3.348419905,0.508000016,1.077999949,5.5,8.649999619,0.99713099,10.32260036,5089.100098,12597.7998,
101,4/14/2025,4,0.465999991,0.475,27,482.0350037,485.7179871,449.6820068,36.03609848,2,3.929009914,195.0299988,9.196490288,0.5,1.157999992,5.475999832,8.140000343,0.997313976,10.42329979,5090.72998,12595.7998,
102,4/14/2025,4,0.5,0.475,27,516.4320068,520.3770142,477.6610107,42.71569824,2,4.553080082,197.9530029,9.412730217,0.513999999,1.169999957,5.78000021,8.862000465,0.996703982,9.919739723,5084.180176,12588.90039,
103,4/14/2025,4,0.505999982,0.475,26.5,523.3579712,526.0239868,481.2489929,44.77460098,2,4.826089859,195.1670074,9.307149887,0.492000014,1.182000041,5.927999973,9.180000305,0.996825993,9.970089912,5086.640137,12591.7002,
104,4/14/2025,4,0.495999992,0.475,27,512.6229858,516.5390015,474.0929871,42.44549942,2,4.628580093,193.4080048,9.200070381,0.504000008,1.174000025,5.900000095,9.079999924,0.996765018,9.869379997,5085.629883,12592.5,
105,4/14/2025,4,0.500999987,0.475,27,517.7780151,521.7340088,477.32901,44.40510178,2,4.852880001,192.5440063,9.181639671,0.513999999,1.172000051,5.986000061,9.213999748,0.996581972,9.819029808,5084.240234,12588.09961,
106,4/14/2025,4,0.505999982,0.475,26.5,523.3049927,525.9699707,480.1040039,45.86619949,2,4.994329929,189.602005,9.214579582,0.532000005,1.192000031,6.144000053,9.423999786,0.996643007,9.819029808,5084.240234,12590.5,
107,4/14/2025,4,0.507000029,0.475,26.5,524.5689697,527.2410278,482.6029968,44.63790131,2,4.945740223,189.5399933,9.055939674,0.546000004,1.215999961,6.061999798,9.423999786,0.996643007,9.819029808,5085.060059,12588.90039,
108,4/14/2025,4,0.50999999,0.475,27,527.7730103,531.8040161,483.7090149,48.09529877,2,5.021580219,187.1289978,9.608819962,0.5,1.197999954,6.21999979,9.423999786,0.996765018,9.919739723,5086.009766,12590.5,
109,4/14/2025,4,0.505999982,0.475,26.5,523.5759888,526.242981,479.7999878,46.44290161,2,4.947350025,186.0829926,9.419630051,0.504000008,1.213999987,6.302000046,9.423999786,0.996581972,9.819029808,5085.060059,12586.5,
110,4/14/2025,4,0.512000024,0.475,27,529.2410278,533.2839966,483.0159912,50.2682991,2,5.137129784,185.1860046,9.816430092,0.546000004,1.223999977,6.388000011,9.423999786,0.996825993,10.02040005,5085.629883,12593.7002,
111,4/14/2025,4,0.507000029,0.475,27,524.6400146,528.6480103,478.4089966,50.23920059,2,5.14715004,182.5359955,9.792849541,0.519999981,1.225999951,6.349999905,9.423999786,0.996703982,9.819029808,5086.509766,12588.09961,
112,4/14/2025,4,0.497000009,0.475,26.5,513.5430298,516.1589966,471.7869873,44.37110138,2,4.981289864,179.9869995,8.937560081,0.536000013,1.24000001,6.355999947,9.423999786,0.996643007,9.819029808,5084.950195,12599.40039,
113,4/14/2025,4,0.523000002,0.475,26.5,541.1110229,543.8670044,487.6549988,56.21149826,2,5.278269768,182.451004,10.68550014,0.505999982,1.24000001,6.656000137,9.423999786,0.996643007,9.819029808,5084.830078,12589.7002,
114,4/14/2025,4,0.51700002,0.475,26.5,534.78302,537.507019,484.197998,53.3083992,2,5.209760189,179.1620026,10.26690006,0.504000008,1.253999949,6.639999866,9.423999786,0.996643007,9.819029808,5087.040039,12588.90039,
115,4/14/2025,4,0.514999986,0.475,26.5,532.1660156,534.8759766,481.8880005,52.98759842,2,5.369890213,177.9120026,9.901390076,0.558000028,1.256000042,6.710000038,9.423999786,0.996581972,9.819029808,5083.930176,12589.7002,
116,4/14/2025,4,0.523999989,0.475,26.5,542.184021,544.9450073,487.3580017,57.58649826,2,5.433879852,177.6069946,10.63010025,0.54400003,1.271999955,6.837999821,9.423999786,0.996948004,10.02040005,5088.700195,12596.2002,
117,4/14/2025,4,0.524999976,0.475,27,542.9329834,547.0809937,484.7070007,62.37360001,2,5.832129955,174.8529968,10.73019981,0.540000021,1.266000032,6.984000206,9.423999786,0.996703982,9.919739723,5084.939941,12588.90039,
118,4/14/2025,4,0.521000028,0.475,27,539.0130005,543.1309814,481.8479919,61.28340149,2,5.745999813,174.2929993,10.69810009,0.536000013,1.276000023,6.984000206,9.423999786,0.996948004,10.02040005,5086.759766,12590.5,
119,4/14/2025,4,0.514999986,0.475,27,532.78302,536.8530273,477.9750061,58.8783989,2,5.596660137,171.3170013,10.5564003,0.565999985,1.277999997,6.967999935,9.423999786,0.996581972,9.869379997,5086.569824,12589.2998,
120,4/14/2025,4,0.521000028,0.475,27,539.2379761,543.3569946,482.6119995,60.74560165,2,5.572810173,171.1089935,10.93570042,0.582000017,1.284000039,7.06799984,9.423999786,0.996765018,9.869379997,5085.5,12589.2998,
121,4/14/2025,4,0.521000028,0.475,27,538.6259766,542.7410278,478.9710083,63.77009964,2,5.688230038,168.8840027,11.25,0.540000021,1.30400002,7.06799984,9.423999786,0.996520996,9.718319893,5084.810059,12590.5,
122,4/14/2025,4,0.512000024,0.475,27,529.4249878,533.4699707,478.4020081,55.06809998,2,5.227560043,167.9940033,10.5710001,0.582000017,1.299999952,7.06799984,9.423999786,0.996520996,9.718319893,5083.740234,12583.40039,
123,4/14/2025,4,0.509000003,0.475,27,526.7310181,530.7550049,472.9639893,57.79079819,2,5.305379868,165.8659973,10.92759991,0.55400002,1.302000046,7.06799984,9.423999786,0.996825993,9.819029808,5085.5,12584.09961,
124,4/14/2025,4,0.509000003,0.475,27,526.4890137,530.5109863,474.3179932,56.19309998,2,5.266449928,166.2259979,10.70530033,0.561999977,1.31400001,7.06799984,9.423999786,0.996703982,9.768679619,5084.120117,12589.2998,
125,4/14/2025,4,0.513000011,0.475,27,530.5269775,534.5800171,476.1870117,58.39260101,2,5.285970211,164.6750031,11.08530045,0.540000021,1.325999975,7.06799984,9.423999786,0.996520996,9.768679619,5084.430176,12583.7002,
126,4/14/2025,4,0.512000024,0.475,27,529.8389893,533.8870239,473.5150146,60.37179947,2,5.46201992,162.9810028,11.08889961,0.537999988,1.312000036,7.06799984,9.423999786,0.996765018,9.869379997,5084.810059,12591.7002,
